SV_delta,ambig_trial,confidence
-3.9210406886795104,0.0,-1.0
2.1579186226409792,0.0,1.0
8.23687793396147,0.0,1.0
16.0526827628021,0.0,1.0
25.60533310916287,0.0,1.0
33.4211379380035,0.0,1.0
46.44747931940455,0.0,1.0
-13.921040688679511,0.0,-1.0
-7.842081377359021,0.0,-1.0
-1.7631220660385303,0.0,-1.0
6.0526827628021,0.0,1.0
15.60533310916287,0.0,1.0
23.421137938003497,0.0,1.0
36.44747931940455,0.0,1.0
-5.425718906143522,0.0,-1.0
-0.8514378122870436,0.0,1.0
3.7228432815694354,0.0,-1.0
9.604061830813478,0.0,1.0
16.792217835445086,0.0,1.0
22.673436384689133,0.0,1.0
32.47546730009587,0.0,1.0
-15.425718906143523,0.0,-1.0
-10.851437812287044,0.0,-1.0
-6.2771567184305646,0.0,-1.0
-0.3959381691865218,0.0,1.0
6.792217835445086,0.0,1.0
12.673436384689133,0.0,1.0
22.475467300095872,0.0,1.0
-6.723378232005623,0.0,-1.0
-3.446756464011246,0.0,-1.0
-0.17013469601686992,0.0,-1.0
4.042664719975901,0.0,1.0
9.191641783967064,0.0,1.0
13.404441199959834,0.0,1.0
20.425773559947785,0.0,1.0
-16.723378232005622,0.0,-1.0
-13.446756464011246,0.0,-1.0
-10.17013469601687,0.0,-1.0
-5.957335280024099,0.0,-1.0
-0.8083582160329357,0.0,1.0
3.404441199959834,0.0,1.0
10.425773559947785,0.0,1.0
-8.12193070112871,0.0,-1.0
-6.2438614022574175,0.0,-1.0
-4.365792103386127,0.0,-1.0
-1.9511315762658956,0.0,-1.0
1.000120179103277,0.0,1.0
3.4147807062235085,0.0,1.0
7.43921491809056,0.0,1.0
-18.121930701128708,0.0,-1.0
-16.24386140225742,0.0,-1.0
-14.365792103386127,0.0,-1.0
-11.951131576265896,0.0,-1.0
-8.999879820896723,0.0,-1.0
-6.5852192937764915,0.0,-1.0
-2.56078508190944,0.0,-1.0
-8.915479273373926,0.0,-1.0
-7.8309585467478495,0.0,-1.0
-6.746437820121774,0.0,-1.0
-5.352054028745392,0.0,-1.0
-3.647807172618702,0.0,-1.0
-2.2534233812423192,0.0,-1.0
0.07054960438498448,0.0,-1.0
-18.915479273373926,0.0,-1.0
-17.83095854674785,0.0,-1.0
-16.746437820121773,0.0,-1.0
-15.352054028745393,0.0,-1.0
-13.647807172618702,0.0,-1.0
-12.25342338124232,0.0,-1.0
-9.929450395615016,0.0,-1.0
-9.237613618816374,0.0,-1.0
-8.475227237632748,0.0,-1.0
-7.712840856449122,0.0,-1.0
-6.732629794927318,0.0,-1.0
-5.534594053067334,0.0,-1.0
-4.554382991545529,0.0,-1.0
-2.9206978890091877,0.0,-1.0
-19.237613618816376,0.0,-1.0
-18.475227237632748,0.0,-1.0
-17.712840856449123,0.0,-1.0
-16.732629794927316,0.0,-1.0
-15.534594053067334,0.0,-1.0
-14.554382991545529,0.0,-1.0
-12.920697889009187,0.0,-1.0
-9.412205700950395,0.0,-1.0
-8.82441140190079,0.0,-1.0
-8.236617102851184,0.0,-1.0
-7.480881575501693,0.0,-1.0
-6.5572048198523145,0.0,-1.0
-5.801469292502822,0.0,-1.0
-4.541910080253668,0.0,-1.0
-19.412205700950395,0.0,-1.0
-18.82441140190079,0.0,-1.0
-18.236617102851184,0.0,-1.0
-17.480881575501694,0.0,-1.0
-16.557204819852313,0.0,-1.0
-15.801469292502823,0.0,-1.0
-14.541910080253668,0.0,-1.0
-9.521732477237448,0.0,-1.0
-9.043464954474894,0.0,-1.0
-8.565197431712342,0.0,-1.0
-7.950282045303346,0.0,-1.0
-7.198718795247906,0.0,-1.0
-6.583803408838909,0.0,-1.0
-5.558944431490582,0.0,-1.0
-19.521732477237446,0.0,-1.0
-19.043464954474896,0.0,-1.0
-18.565197431712342,0.0,-1.0
-17.950282045303346,0.0,-1.0
-17.198718795247906,0.0,-1.0
-16.58380340883891,0.0,-1.0
-15.558944431490582,0.0,-1.0
