,subject,task,domain,response_rate,percent_lottery,percent_risk,percent_ambiguity,conf_1,conf_2,conf_3,conf_4,negLL,gamma,beta,alpha,at_bound,LL,LL0,AIC,BIC,R2,softmax_accuracy,softmax_range,fig_fn
18,p0018,CRDM,gain,1.0,0.0982142857142857,0.14285714285714285,0.023809523809523808,112,0,0,0,65.0769463368286,8.0,4.167,0.8324399295413111,1,-65.0769463368286,-77.63248422271388,136.1538926736572,139.5908904162474,0.16173046646125178,0.7053571428571429,0.6996005418766638,p0018/crdm/p0018_crdm_gain_model_fit.eps
19,p0019,CRDM,gain,1.0,0.1160714285714286,0.18571428571428572,0.0,112,0,0,0,62.54101657475914,8.0,4.167,0.8938766775722491,1,-62.54101657475914,-77.63248422271387,131.08203314951828,134.51903089210847,0.19439629942357606,0.7142857142857143,0.7944287043288191,p0019/crdm/p0019_crdm_gain_model_fit.eps
20,p0020,CRDM,gain,1.0,0.2589285714285714,0.38571428571428573,0.047619047619047616,112,0,0,0,61.73378620826136,8.0,4.167,0.9508575979218383,1,-61.73378620826136,-77.63248422271387,129.46757241652273,132.9045701591129,0.2047943998396594,0.7232142857142857,0.8697463830752841,p0020/crdm/p0020_crdm_gain_model_fit.eps
21,p0021,CRDM,gain,1.0,0.1339285714285714,0.18571428571428572,0.047619047619047616,112,0,0,0,66.48839123274914,8.0,4.167,0.8144855209134525,1,-66.48839123274914,-77.63248422271387,138.97678246549827,142.41378020808847,0.14354935439131766,0.6696428571428571,0.6704416200571673,p0021/crdm/p0021_crdm_gain_model_fit.eps
22,p0022,CRDM,gain,1.0,0.0625,0.1,0.0,112,0,0,0,66.2923387951616,8.0,4.167,0.7826272573113965,1,-66.2923387951616,-77.63248422271387,138.5846775903232,142.0216753329134,0.14607474617222604,0.7053571428571429,0.6182219109502762,p0022/crdm/p0022_crdm_gain_model_fit.eps
23,p0023,CRDM,gain,1.0,0.0892857142857143,0.14285714285714285,0.0,112,0,0,0,63.750195028506916,8.0,4.167,0.8575433161866318,1,-63.750195028506916,-77.63248422271387,133.50039005701382,136.937387799604,0.17882062300597157,0.7053571428571429,0.739529996793426,p0023/crdm/p0023_crdm_gain_model_fit.eps
24,p0024,CRDM,gain,1.0,0.0714285714285714,0.11428571428571428,0.0,112,0,0,0,66.14481760313379,8.0,4.167,0.7883280000722263,1,-66.14481760313379,-77.63248422271387,138.28963520626758,141.72663294885777,0.14797499699512384,0.7142857142857143,0.6275715365845778,p0024/crdm/p0024_crdm_gain_model_fit.eps
25,p0025,CRDM,gain,1.0,0.5625,0.32857142857142857,0.9523809523809523,112,0,0,0,56.4139028404871,8.0,-4.167,0.9606749310999979,1,-56.4139028404871,-77.63248422271387,118.8278056809742,122.26480342356439,0.2733209119181915,0.6875,0.5728271432935051,p0025/crdm/p0025_crdm_gain_model_fit.eps
26,p0026,CRDM,gain,1.0,0.5,0.24285714285714285,0.9285714285714286,112,0,0,0,55.96672805443887,8.0,-4.167,0.9494122538520664,1,-55.96672805443887,-77.63248422271387,117.93345610887773,121.37045385146793,0.2790810623310698,0.6785714285714286,0.5711584950761257,p0026/crdm/p0026_crdm_gain_model_fit.eps
27,p0027,CRDM,gain,1.0,0.4821428571428572,0.24285714285714285,0.8809523809523809,112,0,0,0,56.76496524996786,8.0,-4.167,0.9444110896270029,1,-56.76496524996786,-77.63248422271388,119.52993049993572,122.96692824252591,0.2687988048003308,0.6875,0.5703850760671685,p0027/crdm/p0027_crdm_gain_model_fit.eps
28,p0028,CRDM,gain,1.0,0.4732142857142857,0.2,0.9285714285714286,112,0,0,0,57.301669650503605,8.0,-4.167,0.9262788030436646,1,-57.301669650503605,-77.63248422271387,120.60333930100721,124.0403370435974,0.26188540500500734,0.6785714285714286,0.5673720459825784,p0028/crdm/p0028_crdm_gain_model_fit.eps
29,p0029,CRDM,gain,1.0,0.5,0.22857142857142856,0.9523809523809523,112,0,0,0,54.66087458905577,8.0,-4.167,0.9670655347586468,1,-54.66087458905577,-77.63248422271387,115.32174917811155,118.75874692070174,0.29590202946174715,0.6964285714285714,0.5737355676944361,p0029/crdm/p0029_crdm_gain_model_fit.eps
30,p0030,CRDM,gain,1.0,0.4375,0.3,0.6666666666666666,112,0,0,0,68.56551513819356,8.0,-4.167,0.7599634373746255,1,-68.56551513819356,-77.63248422271387,143.13103027638712,146.56802801897732,0.11679349405474104,0.6785714285714286,0.5040076000140697,p0030/crdm/p0030_crdm_gain_model_fit.eps
31,p0031,CRDM,gain,1.0,0.4910714285714286,0.32857142857142857,0.7619047619047619,112,0,0,0,61.910216481820875,8.0,-4.167,0.8884682199268733,1,-61.910216481820875,-77.63248422271387,129.82043296364174,133.25743070623193,0.20252176519031118,0.6964285714285714,0.559606560888919,p0031/crdm/p0031_crdm_gain_model_fit.eps
32,p0032,CRDM,gain,1.0,0.4910714285714286,0.2571428571428571,0.8809523809523809,112,0,0,0,58.09687671569766,8.0,-4.167,0.9194472139985381,1,-58.09687671569766,-77.63248422271387,122.19375343139532,125.63075117398552,0.2516421792064776,0.6964285714285714,0.5661358051304853,p0032/crdm/p0032_crdm_gain_model_fit.eps
33,p0033,CRDM,gain,1.0,0.4464285714285714,0.24285714285714285,0.7857142857142857,112,0,0,0,59.630191780546575,8.0,-4.167,0.913394708850083,1,-59.630191780546575,-77.63248422271388,125.26038356109315,128.69738130368333,0.2318912324191753,0.6517857142857143,0.5649861909746443,p0033/crdm/p0033_crdm_gain_model_fit.eps
34,p0034,CRDM,gain,1.0,0.4910714285714286,0.2571428571428571,0.8809523809523809,112,0,0,0,55.8397820879568,8.0,-4.167,0.957377189928075,1,-55.8397820879568,-77.63248422271387,117.6795641759136,121.11656191850379,0.2807162794409317,0.6875,0.5723481340343627,p0034/crdm/p0034_crdm_gain_model_fit.eps
35,p0035,CRDM,gain,1.0,0.4017857142857143,0.38571428571428573,0.42857142857142855,112,0,0,0,76.30561810791305,8.0,1.295495544711704,0.5543190067894513,1,-76.30561810791305,-77.63248422271387,158.6112362158261,162.0482339584163,0.017091635390595994,0.6160714285714286,0.1289900518631475,p0035/crdm/p0035_crdm_gain_model_fit.eps
36,p0036,CRDM,gain,1.0,0.3660714285714286,0.32857142857142857,0.42857142857142855,112,0,0,0,71.2555699781102,8.0,0.9398078670575893,0.9287184671579022,1,-71.2555699781102,-77.63248422271387,148.5111399562204,151.9481376988106,0.08214234425771338,0.6696428571428571,0.4421386940084047,p0036/crdm/p0036_crdm_gain_model_fit.eps
37,p0037,CRDM,gain,1.0,0.2767857142857143,0.2571428571428571,0.30952380952380953,112,0,0,0,71.62290474510445,8.0,1.5525610905707927,0.877248571098871,1,-71.62290474510445,-77.63248422271387,149.2458094902089,152.6828072327991,0.07741062955513567,0.6517857142857143,0.4470633389614605,p0037/crdm/p0037_crdm_gain_model_fit.eps
38,p0038,CRDM,gain,1.0,0.2857142857142857,0.24285714285714285,0.35714285714285715,112,0,0,0,73.2962975863033,8.0,1.406112306084146,0.8088358961284922,1,-73.2962975863033,-77.63248422271387,152.5925951726066,156.0295929151968,0.05585531211355832,0.6160714285714286,0.33746946964513874,p0038/crdm/p0038_crdm_gain_model_fit.eps
39,p0039,CRDM,gain,1.0,0.2678571428571428,0.24285714285714285,0.30952380952380953,112,0,0,0,71.16141527946341,8.0,1.8114215899045936,0.8739120703409594,1,-71.16141527946341,-77.63248422271387,148.32283055892682,151.75982830151702,0.08335517030069661,0.6875,0.4958755646149301,p0039/crdm/p0039_crdm_gain_model_fit.eps
40,p0040,CRDM,gain,1.0,0.3035714285714286,0.37142857142857144,0.19047619047619047,112,0,0,0,65.59715652227902,8.0,4.167,0.8919843414112042,1,-65.59715652227902,-77.63248422271387,137.19431304455804,140.63131078714824,0.15502953204366898,0.7053571428571429,0.7916790048353576,p0040/crdm/p0040_crdm_gain_model_fit.eps
41,p0041,CRDM,gain,1.0,0.2321428571428572,0.3142857142857143,0.09523809523809523,112,0,0,0,58.84415867946363,8.0,4.167,1.0018680314883353,1,-58.84415867946363,-77.63248422271387,123.68831735892726,127.12531510151746,0.24201628649870144,0.6875,0.9222258835954416,p0041/crdm/p0041_crdm_gain_model_fit.eps
42,p0042,CRDM,gain,1.0,0.1785714285714286,0.2571428571428571,0.047619047619047616,112,0,0,0,60.82633526629588,8.0,4.167,0.9417236106634996,1,-60.82633526629588,-77.63248422271387,127.65267053259176,131.08966827518194,0.21648346210594172,0.7053571428571429,0.8587598428054143,p0042/crdm/p0042_crdm_gain_model_fit.eps
43,p0043,CRDM,gain,1.0,0.1785714285714286,0.2857142857142857,0.0,112,0,0,0,57.15750687722158,8.0,4.167,1.004760771763957,1,-57.15750687722158,-77.63248422271387,120.31501375444316,123.75201149703335,0.2637423953451393,0.7232142857142857,0.9247308706580648,p0043/crdm/p0043_crdm_gain_model_fit.eps
44,p0044,CRDM,gain,1.0,0.1785714285714286,0.24285714285714285,0.07142857142857142,112,0,0,0,60.12014688138021,8.0,4.167,0.9584055896170494,1,-60.12014688138021,-77.63248422271387,126.24029376276042,129.6772915053506,0.22558001997068478,0.6964285714285714,0.8784763673808054,p0044/crdm/p0044_crdm_gain_model_fit.eps
45,p0045,CRDM,gain,1.0,0.2232142857142857,0.2857142857142857,0.11904761904761904,112,0,0,0,65.8196730486515,8.0,4.167,0.8574980140435993,1,-65.8196730486515,-77.63248422271387,137.639346097303,141.07634383989318,0.1521632508908708,0.75,0.7394591404067254,p0045/crdm/p0045_crdm_gain_model_fit.eps
46,p0046,CRDM,gain,1.0,0.1696428571428572,0.2714285714285714,0.0,112,0,0,0,59.60490890608732,8.0,4.167,0.9682544078435279,1,-59.60490890608732,-77.63248422271388,125.20981781217463,128.64681555476483,0.23221690632633418,0.7053571428571429,0.8893773955515574,p0046/crdm/p0046_crdm_gain_model_fit.eps
47,p0047,CRDM,gain,1.0,0.1607142857142857,0.2571428571428571,0.0,112,0,0,0,58.7895296108789,8.0,4.167,0.9750378131648642,1,-58.7895296108789,-77.63248422271388,123.5790592217578,127.016056964348,0.24271997476955487,0.7321428571428571,0.8965550460198553,p0047/crdm/p0047_crdm_gain_model_fit.eps
48,p0048,CRDM,gain,1.0,0.125,0.2,0.0,112,0,0,0,60.32005143033306,8.0,4.167,0.9443358057951381,1,-60.32005143033306,-77.63248422271387,126.64010286066612,130.0771006032563,0.22300500835081483,0.7053571428571429,0.8619481509492799,p0048/crdm/p0048_crdm_gain_model_fit.eps
49,p0049,CRDM,gain,1.0,0.1607142857142857,0.2571428571428571,0.0,112,0,0,0,59.18880597035464,8.0,4.167,0.9673975671860926,1,-59.18880597035464,-77.63248422271388,124.37761194070929,127.81460968329948,0.23757681384312768,0.7321428571428571,0.8884514297360423,p0049/crdm/p0049_crdm_gain_model_fit.eps
50,p0050,CRDM,gain,1.0,0.6964285714285714,0.5142857142857142,1.0,112,0,0,0,42.483007318038936,8.0,-4.167,1.164199122306209,1,-42.483007318038936,-77.63248422271387,90.96601463607787,94.40301237866807,0.45276764303764006,0.7767857142857143,0.5996313722032263,p0050/crdm/p0050_crdm_gain_model_fit.eps
51,p0051,CRDM,gain,1.0,0.6696428571428571,0.4714285714285714,1.0,112,0,0,0,41.19630800812924,8.0,-4.167,1.1712291414412,1,-41.19630800812924,-77.63248422271387,88.39261601625849,91.82961375884868,0.469341881551229,0.8035714285714286,0.6006404060946263,p0051/crdm/p0051_crdm_gain_model_fit.eps
52,p0052,CRDM,gain,1.0,0.6517857142857143,0.45714285714285713,0.9761904761904762,112,0,0,0,40.261987978076554,8.0,-4.167,1.1838806694102657,1,-40.261987978076554,-77.63248422271387,86.52397595615311,89.9609736987433,0.4813770500687311,0.7857142857142857,0.6024795167396368,p0052/crdm/p0052_crdm_gain_model_fit.eps
53,p0053,CRDM,gain,1.0,0.6785714285714286,0.5,0.9761904761904762,112,0,0,0,37.73157363616314,8.0,-4.167,1.222987606788811,1,-37.73157363616314,-77.63248422271387,81.46314727232628,84.90014501491648,0.5139718377693812,0.8125,0.608356847281101,p0053/crdm/p0053_crdm_gain_model_fit.eps
54,p0054,CRDM,gain,1.0,0.6428571428571429,0.44285714285714284,0.9761904761904762,112,0,0,0,42.27586790250365,8.0,-4.167,1.1517222467112085,1,-42.27586790250365,-77.63248422271387,90.5517358050073,93.98873354759749,0.4554358484623311,0.7767857142857143,0.597862938214898,p0054/crdm/p0054_crdm_gain_model_fit.eps
55,p0055,CRDM,gain,1.0,0.6517857142857143,0.4714285714285714,0.9523809523809523,112,0,0,0,43.408192578403266,8.0,-4.167,1.1546217686250453,1,-43.408192578403266,-77.63248422271387,92.81638515680653,96.25338289939673,0.4408501413677187,0.75,0.5982713701785449,p0055/crdm/p0055_crdm_gain_model_fit.eps
56,p0056,CRDM,gain,1.0,0.6607142857142857,0.5,0.9285714285714286,112,0,0,0,43.44842625078563,8.0,-4.167,1.1594311483580275,1,-43.44842625078563,-77.63248422271387,92.89685250157126,96.33385024416145,0.44033188315680094,0.7589285714285714,0.5989522085166463,p0056/crdm/p0056_crdm_gain_model_fit.eps
57,p0057,CRDM,gain,1.0,0.5982142857142857,0.42857142857142855,0.8809523809523809,112,0,0,0,46.39249623547183,8.0,-4.167,1.1120160004423507,1,-46.39249623547183,-77.63248422271387,98.78499247094366,102.22199021353386,0.4024087120234364,0.75,0.5924199164079933,p0057/crdm/p0057_crdm_gain_model_fit.eps
58,p0058,CRDM,gain,1.0,0.6607142857142857,0.4857142857142857,0.9523809523809523,112,0,0,0,38.27154558933971,8.0,-4.167,1.2211564887264712,1,-38.27154558933971,-77.63248422271387,82.54309117867942,85.98008892126961,0.5070163479562833,0.7946428571428571,0.6080750578844814,p0058/crdm/p0058_crdm_gain_model_fit.eps
59,p0059,CRDM,gain,1.0,0.6517857142857143,0.4714285714285714,0.9523809523809523,112,0,0,0,39.80873594301224,8.0,-4.167,1.1958359800759761,1,-39.80873594301224,-77.63248422271387,85.61747188602448,89.05446962861467,0.4872154827764108,0.7857142857142857,0.6042451509549713,p0059/crdm/p0059_crdm_gain_model_fit.eps
60,p0060,CRDM,gain,1.0,0.5089285714285714,0.42857142857142855,0.6428571428571429,112,0,0,0,61.55859452534776,8.0,-0.33147203256985247,1.068119230282593,1,-61.55859452534776,-77.63248422271387,129.11718905069552,132.5541867932857,0.2070510799480919,0.6785714285714286,0.5565504105289181,p0060/crdm/p0060_crdm_gain_model_fit.eps
61,p0061,CRDM,gain,1.0,0.5535714285714286,0.44285714285714284,0.7380952380952381,112,0,0,0,53.646571465612496,8.0,-1.141148450923931,1.119377221917041,1,-53.646571465612496,-77.63248422271388,113.29314293122499,116.73014067381519,0.3089674766595133,0.7053571428571429,0.5889150179191595,p0061/crdm/p0061_crdm_gain_model_fit.eps
62,p0062,CRDM,gain,1.0,0.5,0.4,0.6666666666666666,112,0,0,0,55.55434585510327,8.0,-0.619128761452189,1.1274329131883147,1,-55.55434585510327,-77.63248422271387,117.10869171020654,120.54568945279674,0.2843930422768943,0.6607142857142857,0.5829341188571385,p0062/crdm/p0062_crdm_gain_model_fit.eps
63,p0063,CRDM,gain,1.0,0.5714285714285714,0.4714285714285714,0.7380952380952381,112,0,0,0,49.69537703279631,8.0,-0.7115204539542178,1.1866801736799293,1,-49.69537703279631,-77.63248422271387,105.39075406559262,108.82775180818281,0.3598636249971203,0.7053571428571429,0.599863217750499,p0063/crdm/p0063_crdm_gain_model_fit.eps
64,p0064,CRDM,gain,1.0,0.5625,0.45714285714285713,0.7380952380952381,112,0,0,0,51.394004728633,8.0,-0.9417994436845442,1.1557034082943178,1,-51.394004728633,-77.63248422271387,108.788009457266,112.2250071998562,0.33798325220158243,0.6964285714285714,0.5951775018380907,p0064/crdm/p0064_crdm_gain_model_fit.eps
65,p0065,CRDM,gain,1.0,0.3839285714285714,0.42857142857142855,0.30952380952380953,112,0,0,0,65.21937466254832,8.0,1.9148521930346836,1.0715391037685196,1,-65.21937466254832,-77.63248422271387,136.43874932509664,139.87574706768683,0.15989581789698415,0.6964285714285714,0.7964728688468966,p0065/crdm/p0065_crdm_gain_model_fit.eps
66,p0066,CRDM,gain,1.0,0.3660714285714286,0.44285714285714284,0.23809523809523808,112,0,0,0,57.390005703849575,8.0,2.4075538202748765,1.1488400430488201,1,-57.390005703849575,-77.63248422271387,120.78001140769915,124.21700915028934,0.2607475301291686,0.7410714285714286,0.9569755536040925,p0066/crdm/p0066_crdm_gain_model_fit.eps
67,p0067,CRDM,gain,1.0,0.3928571428571428,0.4857142857142857,0.23809523809523808,112,0,0,0,52.26590386673644,8.0,2.417768699139851,1.217874619468084,1,-52.26590386673644,-77.63248422271387,110.53180773347287,113.96880547606307,0.32675214003464326,0.7678571428571429,0.9846501634025963,p0067/crdm/p0067_crdm_gain_model_fit.eps
68,p0068,CRDM,gain,1.0,0.3392857142857143,0.45714285714285713,0.14285714285714285,112,0,0,0,48.30031086946491,8.0,3.659688872068154,1.200691658590467,1,-48.30031086946491,-77.63248422271387,102.60062173892982,106.03761948152001,0.37783375924310425,0.7410714285714286,0.9972682069405877,p0068/crdm/p0068_crdm_gain_model_fit.eps
69,p0069,CRDM,gain,1.0,0.3660714285714286,0.45714285714285713,0.21428571428571427,112,0,0,0,54.39544408230785,8.0,2.5468955234536246,1.1774834340335678,1,-54.39544408230785,-77.63248422271387,114.7908881646157,118.22788590720589,0.299321094424121,0.7678571428571429,0.9791215312894777,p0069/crdm/p0069_crdm_gain_model_fit.eps
70,p0070,CRDM,gain,1.0,0.2946428571428572,0.4142857142857143,0.09523809523809523,112,0,0,0,52.82714055166819,8.0,4.167,1.1033718914951296,1,-52.82714055166819,-77.63248422271387,111.65428110333637,115.09127884592657,0.31952273483717897,0.7589285714285714,0.9812023018215453,p0070/crdm/p0070_crdm_gain_model_fit.eps
71,p0071,CRDM,gain,1.0,0.3214285714285714,0.45714285714285713,0.09523809523809523,112,0,0,0,48.39341818962766,8.0,4.167,1.1673797030963005,1,-48.39341818962766,-77.63248422271387,102.78683637925532,106.22383412184551,0.37663442469784303,0.7589285714285714,0.994588229802228,p0071/crdm/p0071_crdm_gain_model_fit.eps
72,p0072,CRDM,gain,1.0,0.3125,0.44285714285714284,0.09523809523809523,112,0,0,0,48.04135346331274,8.0,4.167,1.1766212604013475,1,-48.04135346331274,-77.63248422271387,102.08270692662548,105.51970466921567,0.3811694428650436,0.75,0.9956008651914989,p0072/crdm/p0072_crdm_gain_model_fit.eps
73,p0073,CRDM,gain,1.0,0.3035714285714286,0.45714285714285713,0.047619047619047616,112,0,0,0,46.700867092028936,8.0,4.167,1.185676124686229,1,-46.700867092028936,-77.63248422271387,99.40173418405787,102.83873192664807,0.39843652358138626,0.7767857142857143,0.9964355301499594,p0073/crdm/p0073_crdm_gain_model_fit.eps
74,p0074,CRDM,gain,1.0,0.2946428571428572,0.42857142857142855,0.07142857142857142,112,0,0,0,48.13540606956783,8.0,4.167,1.1674434171546202,1,-48.13540606956783,-77.63248422271387,102.27081213913566,105.70780988172585,0.3799579318951606,0.75,0.994595815693171,p0074/crdm/p0074_crdm_gain_model_fit.eps
75,p0075,CRDM,gain,1.0,0.8035714285714286,0.6857142857142857,1.0,112,0,0,0,23.330475889344683,8.0,-4.167,1.4755074992113775,1,-23.330475889344683,-77.63248422271387,52.660951778689366,56.09794952127955,0.6994753404719901,0.8839285714285714,0.6538974785627718,p0075/crdm/p0075_crdm_gain_model_fit.eps
76,p0076,CRDM,gain,1.0,0.8303571428571429,0.7285714285714285,1.0,112,0,0,0,21.37966053113818,8.0,-4.167,1.5152458107958753,1,-21.37966053113818,-77.63248422271388,48.75932106227636,52.19631880486655,0.72460419442712,0.9107142857142857,0.6623401625971506,p0076/crdm/p0076_crdm_gain_model_fit.eps
77,p0077,CRDM,gain,1.0,0.8214285714285714,0.7142857142857143,1.0,112,0,0,0,21.396748077737882,8.0,-4.167,1.513029806521098,1,-21.396748077737882,-77.63248422271387,48.793496155475765,52.23049389806595,0.7243840862240811,0.9017857142857143,0.6618599023937105,p0077/crdm/p0077_crdm_gain_model_fit.eps
78,p0078,CRDM,gain,1.0,0.7946428571428571,0.6857142857142857,0.9761904761904762,112,0,0,0,23.539188116606432,8.0,-4.167,1.4774685346773921,1,-23.539188116606432,-77.63248422271387,53.078376233212865,56.51537397580305,0.6967868753358882,0.875,0.6543057059941044,p0078/crdm/p0078_crdm_gain_model_fit.eps
79,p0079,CRDM,gain,1.0,0.8214285714285714,0.7142857142857143,1.0,112,0,0,0,19.79954323763509,8.0,-4.167,1.5515853166527884,1,-19.79954323763509,-77.63248422271387,45.59908647527018,49.03608421786036,0.7449580103499753,0.9017857142857143,0.6703754102490613,p0079/crdm/p0079_crdm_gain_model_fit.eps
80,p0080,CRDM,gain,1.0,0.8035714285714286,0.6857142857142857,1.0,112,0,0,0,22.748252852756295,8.0,-4.167,1.491685168483137,1,-22.748252852756295,-77.63248422271387,51.49650570551259,54.933503448102776,0.7069750751825025,0.8839285714285714,0.6572912416962977,p0080/crdm/p0080_crdm_gain_model_fit.eps
81,p0081,CRDM,gain,1.0,0.8125,0.7142857142857143,0.9761904761904762,112,0,0,0,22.13860275026659,8.0,-4.167,1.5093781331860001,1,-22.13860275026659,-77.63248422271387,50.27720550053318,53.714203243123364,0.7148281035712467,0.8928571428571429,0.6610709386235717,p0081/crdm/p0081_crdm_gain_model_fit.eps
