,subject,task,domain,response_rate,percent_lottery,percent_risk,percent_ambiguity,conf_1,conf_2,conf_3,conf_4,negLL,gamma,beta,alpha,at_bound,LL,LL0,AIC,BIC,R2,softmax_accuracy,softmax_range,fig_fn
82,p0082,CRDM,gain,1.0,0.9553571428571429,0.9285714285714286,1.0,112,0,0,0,3.0775314969506073,8.0,-4.167,2.3784715122684457,1,-3.0775314969506073,-77.63248422271387,12.155062993901215,15.592060736491403,0.9603576836711587,0.9821428571428571,0.9016281383527662,p0082/crdm/p0082_crdm_gain_model_fit.eps
83,p0083,CRDM,gain,1.0,0.9642857142857143,0.9428571428571428,1.0,112,0,0,0,2.332770982482606,8.0,-4.167,2.475839133285877,1,-2.332770982482606,-77.63248422271387,10.665541964965211,14.102539707555401,0.9699510970718096,0.9910714285714286,0.9249245780550901,p0083/crdm/p0083_crdm_gain_model_fit.eps
84,p0084,CRDM,gain,1.0,0.9553571428571429,0.9285714285714286,1.0,112,0,0,0,3.0775314969506065,8.0,-4.167,2.37847151248744,1,-3.0775314969506065,-77.63248422271387,12.155062993901213,15.592060736491401,0.9603576836711587,0.9821428571428571,0.901628138408675,p0084/crdm/p0084_crdm_gain_model_fit.eps
85,p0085,CRDM,gain,1.0,0.9553571428571429,0.9285714285714286,1.0,112,0,0,0,3.077531496950607,8.0,-4.167,2.3784715105651646,1,-3.077531496950607,-77.63248422271387,12.155062993901215,15.592060736491401,0.9603576836711587,0.9821428571428571,0.9016281379179222,p0085/crdm/p0085_crdm_gain_model_fit.eps
86,p0086,CRDM,gain,1.0,0.9642857142857143,0.9428571428571428,1.0,112,0,0,0,2.3327709824826064,8.0,-4.167,2.4758391295127757,1,-2.3327709824826064,-77.63248422271387,10.665541964965213,14.102539707555401,0.9699510970718095,0.9910714285714286,0.9249245772166409,p0086/crdm/p0086_crdm_gain_model_fit.eps
87,p0087,CRDM,gain,1.0,0.9642857142857143,0.9428571428571428,1.0,112,0,0,0,2.332770982482607,8.0,-4.167,2.475839131727543,1,-2.332770982482607,-77.63248422271387,10.665541964965215,14.102539707555401,0.9699510970718095,0.9910714285714286,0.924924577708801,p0087/crdm/p0087_crdm_gain_model_fit.eps
88,p0088,CRDM,gain,1.0,0.9553571428571429,0.9285714285714286,1.0,112,0,0,0,3.077531496950607,8.0,-4.167,2.3784715074466454,1,-3.077531496950607,-77.63248422271387,12.155062993901215,15.592060736491401,0.9603576836711587,0.9821428571428571,0.9016281371217707,p0088/crdm/p0088_crdm_gain_model_fit.eps
89,p0089,CRDM,gain,1.0,0.9553571428571429,0.9285714285714286,1.0,112,0,0,0,3.077531496950607,8.0,-4.167,2.3784715132589174,1,-3.077531496950607,-77.63248422271387,12.155062993901215,15.592060736491401,0.9603576836711587,0.9821428571428571,0.9016281386056315,p0089/crdm/p0089_crdm_gain_model_fit.eps
90,p0090,CRDM,gain,1.0,0.9642857142857143,0.9428571428571428,1.0,112,0,0,0,2.3327709824826064,8.0,-4.167,2.475839134124556,1,-2.3327709824826064,-77.63248422271387,10.665541964965213,14.102539707555401,0.9699510970718095,0.9910714285714286,0.9249245782414592,p0090/crdm/p0090_crdm_gain_model_fit.eps
91,p0091,CRDM,gain,1.0,0.9642857142857143,0.9428571428571428,1.0,112,0,0,0,2.3327709824826064,8.0,-4.167,2.4758391330189453,1,-2.3327709824826064,-77.63248422271387,10.665541964965213,14.102539707555401,0.9699510970718095,0.9910714285714286,0.9249245779957732,p0091/crdm/p0091_crdm_gain_model_fit.eps
92,p0092,CRDM,gain,1.0,0.9553571428571429,0.9285714285714286,1.0,112,0,0,0,3.077531496950607,8.0,-4.167,2.3784715068460964,1,-3.077531496950607,-77.63248422271387,12.155062993901215,15.592060736491401,0.9603576836711587,0.9821428571428571,0.9016281369684518,p0092/crdm/p0092_crdm_gain_model_fit.eps
93,p0093,CRDM,gain,1.0,0.9553571428571429,0.9285714285714286,1.0,112,0,0,0,3.0775314969506065,8.0,-4.167,2.3784715114741775,1,-3.0775314969506065,-77.63248422271387,12.155062993901213,15.592060736491401,0.9603576836711587,0.9821428571428571,0.9016281381499912,p0093/crdm/p0093_crdm_gain_model_fit.eps
94,p0094,CRDM,gain,1.0,0.9553571428571429,0.9285714285714286,1.0,112,0,0,0,3.0775314969506065,8.0,-4.167,2.378471506003449,1,-3.0775314969506065,-77.63248422271387,12.155062993901213,15.592060736491401,0.9603576836711587,0.9821428571428571,0.9016281367533258,p0094/crdm/p0094_crdm_gain_model_fit.eps
95,p0095,CRDM,gain,1.0,0.9553571428571429,0.9285714285714286,1.0,112,0,0,0,3.532156199604276,8.0,-4.167,2.3287641070185496,1,-3.532156199604276,-77.63248422271387,13.064312399208552,16.50131014179874,0.9545015693498724,0.9910714285714286,0.8885765133658527,p0095/crdm/p0095_crdm_gain_model_fit.eps
96,p0096,CRDM,gain,1.0,0.9553571428571429,0.9285714285714286,1.0,112,0,0,0,3.077531496950607,8.0,-4.167,2.3784715131861733,1,-3.077531496950607,-77.63248422271387,12.155062993901215,15.592060736491401,0.9603576836711587,0.9821428571428571,0.9016281385870601,p0096/crdm/p0096_crdm_gain_model_fit.eps
97,p0097,CRDM,gain,1.0,0.9553571428571429,0.9285714285714286,1.0,112,0,0,0,3.077531496950607,8.0,-4.167,2.378471508440498,1,-3.077531496950607,-77.63248422271387,12.155062993901215,15.592060736491401,0.9603576836711587,0.9821428571428571,0.9016281373754992,p0097/crdm/p0097_crdm_gain_model_fit.eps
98,p0098,CRDM,gain,1.0,0.9642857142857143,0.9428571428571428,1.0,112,0,0,0,2.3327709824826064,8.0,-4.167,2.475839131456055,1,-2.3327709824826064,-77.63248422271387,10.665541964965213,14.102539707555401,0.9699510970718095,0.9910714285714286,0.9249245776484716,p0098/crdm/p0098_crdm_gain_model_fit.eps
99,p0099,CRDM,gain,1.0,0.9553571428571429,0.9285714285714286,1.0,112,0,0,0,3.077531496950607,8.0,-4.167,2.3784715075606315,1,-3.077531496950607,-77.63248422271387,12.155062993901215,15.592060736491401,0.9603576836711587,0.9821428571428571,0.9016281371508712,p0099/crdm/p0099_crdm_gain_model_fit.eps
100,p0100,CRDM,gain,1.0,0.9910714285714286,0.9857142857142858,1.0,112,0,0,0,0.0004001510462050874,8.0,0.6543793871049911,3.7960721635375947,1,-0.0004001510462050874,-77.63248422271387,6.0008003020924106,9.437798044682598,0.9999948455720539,1.0,0.9997069189652714,p0100/crdm/p0100_crdm_gain_model_fit.eps
101,p0101,CRDM,gain,1.0,0.9910714285714286,0.9857142857142858,1.0,112,0,0,0,0.0004001742417254799,8.0,0.6764852398334875,3.7951704582773487,1,-0.0004001742417254799,-77.63248422271387,6.000800348483451,9.43779809107364,0.9999948452732677,1.0,0.9997069181909819,p0101/crdm/p0101_crdm_gain_model_fit.eps
102,p0102,CRDM,gain,1.0,0.9910714285714286,0.9857142857142858,1.0,112,0,0,0,0.0004001685772565353,8.0,0.6750254742103771,3.795871868591086,1,-0.0004001685772565353,-77.63248422271387,6.000800337154513,9.4377980797447,0.9999948453462328,1.0,0.9997069193535525,p0102/crdm/p0102_crdm_gain_model_fit.eps
103,p0103,CRDM,gain,1.0,0.9910714285714286,0.9857142857142858,1.0,112,0,0,0,0.0004001503099623687,8.0,0.6523349695670276,3.7959234365037964,1,-0.0004001503099623687,-77.63248422271387,6.000800300619924,9.437798043210114,0.9999948455815376,1.0,0.9997069192842004,p0103/crdm/p0103_crdm_gain_model_fit.eps
104,p0104,CRDM,gain,1.0,0.9910714285714286,0.9857142857142858,1.0,112,0,0,0,0.0004001694731482985,8.0,0.6729868927219251,3.7949840612333223,1,-0.0004001694731482985,-77.63248422271387,6.000800338946297,9.437798081536485,0.9999948453346926,1.0,0.999706917222955,p0104/crdm/p0104_crdm_gain_model_fit.eps
105,p0105,CRDM,gain,1.0,0.9910714285714286,0.9857142857142858,1.0,112,0,0,0,0.00040015738897506526,8.0,0.6656739650079829,3.7962259953949617,1,-0.00040015738897506526,-77.63248422271387,6.00080031477795,9.437798057368138,0.9999948454903513,1.0,0.9997069184495269,p0105/crdm/p0105_crdm_gain_model_fit.eps
106,p0106,CRDM,gain,1.0,0.9910714285714286,0.9857142857142858,1.0,112,0,0,0,0.0004001560486291635,8.0,0.6409147233688945,3.7944930079662895,1,-0.0004001560486291635,-77.63248422271387,6.000800312097258,9.437798054687446,0.9999948455076166,1.0,0.9997069133500481,p0106/crdm/p0106_crdm_gain_model_fit.eps
107,p0107,CRDM,gain,1.0,0.9910714285714286,0.9857142857142858,1.0,112,0,0,0,0.000400155640869869,8.0,0.6637393362066871,3.795864482881305,1,-0.000400155640869869,-77.63248422271387,6.00080031128174,9.437798053871928,0.9999948455128691,1.0,0.9997069193617477,p0107/crdm/p0107_crdm_gain_model_fit.eps
108,p0108,CRDM,gain,1.0,0.9910714285714286,0.9857142857142858,1.0,112,0,0,0,0.0004001820607363201,8.0,0.681108472715981,3.7963058472499114,1,-0.0004001820607363201,-77.63248422271387,6.000800364121472,9.43779810671166,0.9999948451725493,1.0,0.9997069181072576,p0108/crdm/p0108_crdm_gain_model_fit.eps
109,p0109,CRDM,gain,1.0,0.9910714285714286,0.9857142857142858,1.0,112,0,0,0,0.0004001578762960352,8.0,0.659443224866918,3.7970217964423285,1,-0.0004001578762960352,-77.63248422271387,6.000800315752592,9.43779805834278,0.999994845484074,1.0,0.9997069127594136,p0109/crdm/p0109_crdm_gain_model_fit.eps
110,p0110,CRDM,gain,1.0,0.9910714285714286,0.9857142857142858,1.0,112,0,0,0,0.00040014931910703375,8.0,0.6478567819525066,3.7960509397665763,1,-0.00040014931910703375,-77.63248422271387,6.000800298638214,9.437798041228403,0.999994845594301,1.0,0.9997069190215879,p0110/crdm/p0110_crdm_gain_model_fit.eps
111,p0111,CRDM,gain,1.0,0.9910714285714286,0.9857142857142858,1.0,112,0,0,0,0.00040015496451105615,8.0,0.6623100017282288,3.7962129872965114,1,-0.00040015496451105615,-77.63248422271387,6.000800309929022,9.437798052519211,0.9999948455215814,1.0,0.9997069185004566,p0111/crdm/p0111_crdm_gain_model_fit.eps
112,p0112,CRDM,gain,1.0,0.9910714285714286,0.9857142857142858,1.0,112,0,0,0,0.0004001561805451049,8.0,0.6645158989183138,3.7959445187653493,1,-0.0004001561805451049,-77.63248422271387,6.00080031236109,9.437798054951278,0.9999948455059173,1.0,0.9997069192497346,p0112/crdm/p0112_crdm_gain_model_fit.eps
113,p0113,CRDM,gain,1.0,0.9910714285714286,0.9857142857142858,1.0,112,0,0,0,0.00040018998767246336,8.0,0.6837272527101875,3.7961240392799325,1,-0.00040018998767246336,-77.63248422271387,6.000800379975345,9.437798122565534,0.9999948450704408,1.0,0.9997069188124771,p0113/crdm/p0113_crdm_gain_model_fit.eps
114,p0114,CRDM,gain,1.0,0.9910714285714286,0.9857142857142858,1.0,112,0,0,0,0.00040015012311042127,8.0,0.6479179162250094,3.7963694796636633,1,-0.00040015012311042127,-77.63248422271387,6.000800300246221,9.437798042836409,0.9999948455839445,1.0,0.9997069177980178,p0114/crdm/p0114_crdm_gain_model_fit.eps
115,p0115,CRDM,gain,1.0,0.9910714285714286,0.9857142857142858,1.0,112,0,0,0,0.00040015168946631863,8.0,0.653968103700978,3.795444893545366,1,-0.00040015168946631863,-77.63248422271387,6.0008003033789326,9.43779804596912,0.9999948455637679,1.0,0.9997069191127969,p0115/crdm/p0115_crdm_gain_model_fit.eps
116,p0116,CRDM,gain,1.0,0.9910714285714286,0.9857142857142858,1.0,112,0,0,0,0.00040015114687140914,8.0,0.6526712373315062,3.7963383104477826,1,-0.00040015114687140914,-77.63248422271387,6.000800302293743,9.43779804488393,0.9999948455707571,1.0,0.9997069179535383,p0116/crdm/p0116_crdm_gain_model_fit.eps
117,p0117,CRDM,gain,1.0,0.9910714285714286,0.9857142857142858,1.0,112,0,0,0,0.000400151192390869,8.0,0.6550199024111525,3.7959959507040235,1,-0.000400151192390869,-77.63248422271387,6.000800302384782,9.43779804497497,0.9999948455701708,1.0,0.9997069191507653,p0117/crdm/p0117_crdm_gain_model_fit.eps
118,p0118,CRDM,gain,1.0,0.9910714285714286,0.9857142857142858,1.0,112,0,0,0,0.000400171758784302,8.0,0.6760474187798015,3.796636918391372,1,-0.000400171758784302,-77.63248422271387,6.000800343517569,9.437798086107756,0.9999948453052508,1.0,0.9997069161442561,p0118/crdm/p0118_crdm_gain_model_fit.eps
119,p0119,CRDM,gain,1.0,0.9910714285714286,0.9857142857142858,1.0,112,0,0,0,0.0004001665663363437,8.0,0.6735470905912929,3.7956647846352607,1,-0.0004001665663363437,-77.63248422271387,6.0008003331326725,9.437798075722862,0.9999948453721359,1.0,0.9997069194183539,p0119/crdm/p0119_crdm_gain_model_fit.eps
120,p0120,CRDM,gain,1.0,0.9910714285714286,0.9857142857142858,1.0,112,0,0,0,0.00040015109066339396,8.0,0.6520768034218457,3.796369121003668,1,-0.00040015109066339396,-77.63248422271387,6.000800302181327,9.437798044771515,0.9999948455714812,1.0,0.9997069177998515,p0120/crdm/p0120_crdm_gain_model_fit.eps
121,p0121,CRDM,gain,1.0,0.9910714285714286,0.9857142857142858,1.0,112,0,0,0,0.00040014977614922435,8.0,0.649526288274877,3.796120327915278,1,-0.00040014977614922435,-77.63248422271387,6.000800299552298,9.437798042142488,0.9999948455884137,1.0,0.9997069188241224,p0121/crdm/p0121_crdm_gain_model_fit.eps
122,p0122,CRDM,gain,1.0,0.9910714285714286,0.9857142857142858,1.0,112,0,0,0,0.0004001497026141783,8.0,0.649305537825927,3.796106125632831,1,-0.0004001497026141783,-77.63248422271387,6.0008002994052285,9.437798041995416,0.9999948455893609,1.0,0.9997069188676696,p0122/crdm/p0122_crdm_gain_model_fit.eps
123,p0123,CRDM,gain,1.0,0.9910714285714286,0.9857142857142858,1.0,112,0,0,0,0.0004001490193959113,8.0,0.6465478767335215,3.7959992997895298,1,-0.0004001490193959113,-77.63248422271387,6.000800298038792,9.43779804062898,0.9999948455981617,1.0,0.9997069191435882,p0123/crdm/p0123_crdm_gain_model_fit.eps
124,p0124,CRDM,gain,1.0,0.9910714285714286,0.9857142857142858,1.0,112,0,0,0,0.00040014925280541086,8.0,0.6479233825934304,3.795951622405554,1,-0.00040014925280541086,-77.63248422271387,6.000800298505611,9.4377980410958,0.9999948455951551,1.0,0.9997069192373222,p0124/crdm/p0124_crdm_gain_model_fit.eps
