,subject,task,domain,response_rate,percent_lottery,percent_risk,percent_ambiguity,conf_1,conf_2,conf_3,conf_4,negLL,gamma,beta,alpha,at_bound,LL,LL0,AIC,BIC,R2,softmax_accuracy,softmax_range,fig_fn
10,p0010,CRDM,gain,1.0,0.4017857142857143,0.35714285714285715,0.47619047619047616,112,0,0,0,76.9185167845102,8.0,4.167,0.17279992624529317,1,-76.9185167845102,-77.63248422271387,159.8370335690204,163.2740313116106,0.009196761450469881,0.5982142857142857,0.07004802021160556,p0010/crdm/p0010_crdm_gain_model_fit.eps
11,p0011,CRDM,gain,1.0,0.5357142857142857,0.5428571428571428,0.5238095238095238,112,0,0,0,75.67314748975832,8.0,0.8882868971492689,0.8589659160926311,1,-75.67314748975832,-77.63248422271387,157.34629497951664,160.78329272210684,0.02523861953630857,0.5892857142857143,0.36745194032710077,p0011/crdm/p0011_crdm_gain_model_fit.eps
12,p0012,CRDM,gain,1.0,0.2767857142857143,0.3,0.23809523809523808,112,0,0,0,72.32214214404362,8.0,4.167,0.6706185158937633,1,-72.32214214404362,-77.63248422271387,150.64428428808725,154.08128203067744,0.06840360877072815,0.6785714285714286,0.4433930075931046,p0012/crdm/p0012_crdm_gain_model_fit.eps
13,p0013,CRDM,gain,1.0,0.0892857142857143,0.1,0.07142857142857142,112,0,0,0,69.17113921269824,8.0,4.167,0.7003631913145133,1,-69.17113921269824,-77.63248422271387,144.34227842539647,147.77927616798667,0.10899232576071549,0.6785714285714286,0.4873078260709216,p0013/crdm/p0013_crdm_gain_model_fit.eps
14,p0014,CRDM,gain,1.0,0.1071428571428571,0.14285714285714285,0.047619047619047616,112,0,0,0,66.56515424881833,8.0,4.167,0.7937369495120945,1,-66.56515424881833,-77.63248422271387,139.13030849763666,142.56730624022686,0.1425605541894721,0.6964285714285714,0.636447697856899,p0014/crdm/p0014_crdm_gain_model_fit.eps
15,p0015,CRDM,gain,1.0,0.4732142857142857,0.44285714285714284,0.5238095238095238,112,0,0,0,77.08930897940087,8.0,-4.167,0.28430992098067354,1,-77.08930897940087,-77.63248422271387,160.17861795880174,163.61561570139193,0.006996752052333299,0.5357142857142857,0.11842096258392298,p0015/crdm/p0015_crdm_gain_model_fit.eps
16,p0016,CRDM,gain,1.0,0.3928571428571428,0.45714285714285713,0.2857142857142857,112,0,0,0,74.41802349423888,8.0,4.167,0.6290942216584042,1,-74.41802349423888,-77.63248422271387,154.83604698847776,158.27304473106796,0.041406129929492774,0.5982142857142857,0.3863534910194261,p0016/crdm/p0016_crdm_gain_model_fit.eps
17,p0017,CRDM,gain,1.0,0.1428571428571428,0.17142857142857143,0.09523809523809523,112,0,0,0,71.49486349657123,8.0,4.167,0.6320721145969235,1,-71.49486349657123,-77.63248422271387,148.98972699314245,152.42672473573265,0.07905995521842246,0.6785714285714286,0.39026654824078044,p0017/crdm/p0017_crdm_gain_model_fit.eps
18,p0018,CRDM,gain,1.0,0.0625,0.08571428571428572,0.023809523809523808,112,0,0,0,67.46833435561494,8.0,4.167,0.7530053878205403,1,-67.46833435561494,-77.63248422271387,140.93666871122988,144.37366645382008,0.1309265054296057,0.6964285714285714,0.5699598903141552,p0018/crdm/p0018_crdm_gain_model_fit.eps
19,p0019,CRDM,gain,1.0,0.0803571428571429,0.12857142857142856,0.0,112,0,0,0,63.71724194358475,8.0,4.167,0.8619193598804,1,-63.71724194358475,-77.63248422271387,133.4344838871695,136.8714816297597,0.17924509847203585,0.6964285714285714,0.7463502728789296,p0019/crdm/p0019_crdm_gain_model_fit.eps
20,p0020,CRDM,gain,1.0,0.4375,0.5428571428571428,0.2619047619047619,112,0,0,0,75.1242968190184,8.0,4.167,0.6496390473273369,1,-75.1242968190184,-77.63248422271387,156.2485936380368,159.685591380627,0.03230847793688951,0.5803571428571429,0.41391712880224485,p0020/crdm/p0020_crdm_gain_model_fit.eps
21,p0021,CRDM,gain,1.0,0.3839285714285714,0.44285714285714284,0.2857142857142857,112,0,0,0,72.82034326078109,8.0,4.167,0.7480581212311981,1,-72.82034326078109,-77.63248422271387,151.64068652156217,155.07768426415237,0.061986177694991706,0.625,0.5619868005033433,p0021/crdm/p0021_crdm_gain_model_fit.eps
22,p0022,CRDM,gain,1.0,0.2053571428571428,0.3142857142857143,0.023809523809523808,112,0,0,0,62.68283717166659,8.0,4.167,0.9256659288645455,1,-62.68283717166659,-77.63248422271387,131.36567434333318,134.80267208592338,0.19256947913916278,0.7142857142857143,0.838377482147024,p0022/crdm/p0022_crdm_gain_model_fit.eps
23,p0023,CRDM,gain,1.0,0.0803571428571429,0.12857142857142856,0.0,112,0,0,0,64.54009609751724,8.0,4.167,0.8382413357730641,1,-64.54009609751724,-77.63248422271387,135.08019219503447,138.51718993762466,0.16864574483584593,0.7053571428571429,0.7089325776401054,p0023/crdm/p0023_crdm_gain_model_fit.eps
24,p0024,CRDM,gain,1.0,0.0535714285714286,0.08571428571428572,0.0,112,0,0,0,66.05663524497864,8.0,4.167,0.7921475904543231,1,-66.05663524497864,-77.63248422271387,138.11327048995727,141.55026823254747,0.14911089209159112,0.6785714285714286,0.6338393516919143,p0024/crdm/p0024_crdm_gain_model_fit.eps
25,p0025,CRDM,gain,1.0,0.5714285714285714,0.5142857142857142,0.6666666666666666,112,0,0,0,73.37324509896455,8.0,-1.191613842736262,0.8304241892677489,1,-73.37324509896455,-77.63248422271387,152.7464901979291,156.18348794051929,0.054864135373155376,0.6339285714285714,0.3979296771696313,p0025/crdm/p0025_crdm_gain_model_fit.eps
26,p0026,CRDM,gain,1.0,0.5446428571428571,0.5,0.6190476190476191,112,0,0,0,74.16258096487498,7.454030482559197e-05,-1.84915634901808,3.7909788593971507,0,-74.16258096487498,-77.63248422271387,154.32516192974995,157.76215967234015,0.04469653770043425,0.5535714285714286,0.4194818578861238,p0026/crdm/p0026_crdm_gain_model_fit.eps
27,p0027,CRDM,gain,1.0,0.5089285714285714,0.3,0.8571428571428571,112,0,0,0,62.064807262186164,8.0,-4.167,0.864509338972785,1,-62.064807262186164,-77.63248422271387,130.12961452437233,133.56661226696252,0.2005304495456669,0.7321428571428571,0.5532087952179404,p0027/crdm/p0027_crdm_gain_model_fit.eps
28,p0028,CRDM,gain,1.0,0.5178571428571429,0.2714285714285714,0.9285714285714286,112,0,0,0,53.97471692845007,8.0,-4.167,0.9799086232867092,1,-53.97471692845007,-77.63248422271388,113.94943385690014,117.38643159949034,0.3047405674458885,0.7142857142857143,0.5754948130757485,p0028/crdm/p0028_crdm_gain_model_fit.eps
29,p0029,CRDM,gain,1.0,0.5267857142857143,0.2571428571428571,0.9761904761904762,112,0,0,0,54.4765673871982,8.0,-4.167,0.9649670807950406,1,-54.4765673871982,-77.63248422271387,114.9531347743964,118.3901325169866,0.29827612844496176,0.7232142857142857,0.5734399942528665,p0029/crdm/p0029_crdm_gain_model_fit.eps
30,p0030,CRDM,gain,1.0,0.5267857142857143,0.5285714285714286,0.5238095238095238,112,0,0,0,76.38077522225358,3.428060750290608e-06,-4.167,4.341,1,-76.38077522225358,-77.63248422271387,158.76155044450715,162.19854818709734,0.016123521139287056,0.5267857142857143,0.34032552574296004,p0030/crdm/p0030_crdm_gain_model_fit.eps
31,p0031,CRDM,gain,1.0,0.5089285714285714,0.45714285714285713,0.5952380952380952,112,0,0,0,74.77273644364486,4.6693645761682526e-05,-4.167,3.7904473600426356,1,-74.77273644364486,-77.63248422271387,155.54547288728972,158.9824706298799,0.036836999455857944,0.5178571428571429,0.4324505034917527,p0031/crdm/p0031_crdm_gain_model_fit.eps
32,p0032,CRDM,gain,1.0,0.4910714285714286,0.34285714285714286,0.7380952380952381,112,0,0,0,67.60101197065248,8.0,-2.913459255820712,0.8484630964154075,1,-67.60101197065248,-77.63248422271387,141.20202394130496,144.63902168389515,0.12921745777557336,0.6964285714285714,0.5227511234415715,p0032/crdm/p0032_crdm_gain_model_fit.eps
33,p0033,CRDM,gain,1.0,0.4375,0.2,0.8333333333333334,112,0,0,0,61.35823160437166,8.0,-4.167,0.8702681983189651,1,-61.35823160437166,-77.63248422271387,128.71646320874333,132.1534609513335,0.20963199595229054,0.6785714285714286,0.5548742204465569,p0033/crdm/p0033_crdm_gain_model_fit.eps
34,p0034,CRDM,gain,1.0,0.4464285714285714,0.24285714285714285,0.7857142857142857,112,0,0,0,59.11550087837084,8.0,-4.167,0.9150628442898145,1,-59.11550087837084,-77.63248422271388,124.23100175674168,127.66799949933187,0.2385210718134575,0.6517857142857143,0.5653084251185487,p0034/crdm/p0034_crdm_gain_model_fit.eps
35,p0035,CRDM,gain,1.0,0.4821428571428572,0.5,0.4523809523809524,112,0,0,0,76.26551563756634,8.0,1.1894376707078174,0.7643630724535992,1,-76.26551563756634,-77.63248422271388,158.53103127513268,161.96802901772287,0.017608203561101488,0.5803571428571429,0.2772088909941037,p0035/crdm/p0035_crdm_gain_model_fit.eps
36,p0036,CRDM,gain,1.0,0.4285714285714286,0.45714285714285713,0.38095238095238093,112,0,0,0,75.57903779925863,8.0,4.167,0.588239170277995,1,-75.57903779925863,-77.63248422271387,157.15807559851726,160.59507334110745,0.02645086582008982,0.6071428571428571,0.33555606768176827,p0036/crdm/p0036_crdm_gain_model_fit.eps
37,p0037,CRDM,gain,1.0,0.375,0.37142857142857144,0.38095238095238093,112,0,0,0,72.97240277957539,8.0,1.3477544631539378,0.8646520934293817,1,-72.97240277957539,-77.63248422271387,151.94480555915078,155.38180330174097,0.060027467751380126,0.6875,0.3888139585690826,p0037/crdm/p0037_crdm_gain_model_fit.eps
38,p0038,CRDM,gain,1.0,0.3125,0.24285714285714285,0.42857142857142855,112,0,0,0,73.40545614666355,8.0,0.8896255794068273,0.8085270587376888,1,-73.40545614666355,-77.63248422271387,152.8109122933271,156.2479100359173,0.05444921824121618,0.6785714285714286,0.3140603380360919,p0038/crdm/p0038_crdm_gain_model_fit.eps
39,p0039,CRDM,gain,1.0,0.2678571428571428,0.2571428571428571,0.2857142857142857,112,0,0,0,72.25847341986386,8.0,1.554317530147423,0.8402375075874683,1,-72.25847341986386,-77.63248422271387,150.51694683972772,153.95394458231792,0.06922373870495913,0.6517857142857143,0.4006492949802364,p0039/crdm/p0039_crdm_gain_model_fit.eps
40,p0040,CRDM,gain,1.0,0.4732142857142857,0.5571428571428572,0.3333333333333333,112,0,0,0,73.1097228729374,5.507500362433856,3.827898397071252,0.9118280678436147,0,-73.1097228729374,-77.63248422271387,152.2194457458748,155.656443488465,0.05825861937898924,0.5714285714285714,0.6562551672751581,p0040/crdm/p0040_crdm_gain_model_fit.eps
41,p0041,CRDM,gain,1.0,0.4285714285714286,0.4,0.47619047619047616,112,0,0,0,76.37300816402582,8.0,2.2575614143355236,0.6637383300359556,1,-76.37300816402582,-77.63248422271387,158.74601632805164,162.18301407064183,0.01622357021417531,0.6071428571428571,0.28326848125241944,p0041/crdm/p0041_crdm_gain_model_fit.eps
42,p0042,CRDM,gain,1.0,0.3035714285714286,0.35714285714285715,0.21428571428571427,112,0,0,0,67.40461647133912,8.0,4.167,0.870153356719131,1,-67.40461647133912,-77.63248422271387,140.80923294267825,144.24623068526844,0.1317472686051473,0.7232142857142857,0.7590447252127839,p0042/crdm/p0042_crdm_gain_model_fit.eps
43,p0043,CRDM,gain,1.0,0.1607142857142857,0.22857142857142856,0.047619047619047616,112,0,0,0,61.047045925762816,8.0,4.167,0.9375392039949172,1,-61.047045925762816,-77.63248422271388,128.09409185152563,131.53108959411583,0.2136404426962607,0.7053571428571429,0.8535767999547673,p0043/crdm/p0043_crdm_gain_model_fit.eps
44,p0044,CRDM,gain,1.0,0.1607142857142857,0.22857142857142856,0.047619047619047616,112,0,0,0,60.80773139246041,8.0,4.167,0.9391763922157809,1,-60.80773139246041,-77.63248422271388,127.61546278492082,131.05246052751102,0.21672310243204673,0.7053571428571429,0.8556157349623374,p0044/crdm/p0044_crdm_gain_model_fit.eps
45,p0045,CRDM,gain,1.0,0.5,0.5714285714285714,0.38095238095238093,112,0,0,0,77.30775190903455,3.745981267095916,4.167,0.5609079218036862,1,-77.30775190903455,-77.63248422271387,160.6155038180691,164.0525015606593,0.004182943737156775,0.5178571428571429,0.1487208126373969,p0045/crdm/p0045_crdm_gain_model_fit.eps
46,p0046,CRDM,gain,1.0,0.4017857142857143,0.4857142857142857,0.2619047619047619,112,0,0,0,73.38557793359138,8.0,4.167,0.6979159843330596,1,-73.38557793359138,-77.63248422271387,152.77115586718276,156.20815360977295,0.054705273593189,0.5892857142857143,0.4836077447933327,p0046/crdm/p0046_crdm_gain_model_fit.eps
47,p0047,CRDM,gain,1.0,0.2589285714285714,0.37142857142857144,0.07142857142857142,112,0,0,0,60.5964549142227,8.0,4.167,0.9648630073716389,1,-60.5964549142227,-77.63248422271387,127.1929098284454,130.62990757103557,0.2194445982124933,0.7589285714285714,0.8856872347849386,p0047/crdm/p0047_crdm_gain_model_fit.eps
48,p0048,CRDM,gain,1.0,0.1339285714285714,0.21428571428571427,0.0,112,0,0,0,59.67981169977214,8.0,4.167,0.9564629773908736,1,-59.67981169977214,-77.63248422271387,125.35962339954428,128.79662114213446,0.2312520680317106,0.7053571428571429,0.8762602905790929,p0048/crdm/p0048_crdm_gain_model_fit.eps
49,p0049,CRDM,gain,1.0,0.1607142857142857,0.2571428571428571,0.0,112,0,0,0,58.673230637172836,8.0,4.167,0.9726217982985877,1,-58.673230637172836,-77.63248422271388,123.34646127434567,126.78345901693586,0.24421804577514616,0.7321428571428571,0.894029893447388,p0049/crdm/p0049_crdm_gain_model_fit.eps
50,p0050,CRDM,gain,1.0,0.6071428571428571,0.5571428571428572,0.6904761904761905,112,0,0,0,74.89571549567464,3.947690425173218,-4.167,0.7831428157870783,1,-74.89571549567464,-77.63248422271387,155.79143099134927,159.22842873393947,0.03525288098713841,0.5714285714285714,0.3583159488689805,p0050/crdm/p0050_crdm_gain_model_fit.eps
51,p0051,CRDM,gain,1.0,0.5803571428571429,0.4714285714285714,0.7619047619047619,112,0,0,0,63.128153697425624,8.0,-1.812811535624944,0.9874511866110717,1,-63.128153697425624,-77.63248422271388,132.25630739485126,135.69330513744143,0.18683326535935518,0.6785714285714286,0.5602694325157449,p0051/crdm/p0051_crdm_gain_model_fit.eps
52,p0052,CRDM,gain,1.0,0.6696428571428571,0.4857142857142857,0.9761904761904762,112,0,0,0,41.615223989904834,8.0,-4.167,1.1760387357264885,1,-41.615223989904834,-77.63248422271387,89.23044797980967,92.66744572239986,0.4639457386096506,0.8035714285714286,0.6013360299036228,p0052/crdm/p0052_crdm_gain_model_fit.eps
53,p0053,CRDM,gain,1.0,0.6428571428571429,0.44285714285714284,0.9761904761904762,112,0,0,0,42.3666530128232,8.0,-4.167,1.1515105228864726,1,-42.3666530128232,-77.63248422271387,90.7333060256464,94.1703037682366,0.45426642677979023,0.7767857142857143,0.5978331742436354,p0053/crdm/p0053_crdm_gain_model_fit.eps
54,p0054,CRDM,gain,1.0,0.6339285714285714,0.42857142857142855,0.9761904761904762,112,0,0,0,41.6566508664566,8.0,-4.167,1.163785075693559,1,-41.6566508664566,-77.63248422271387,89.3133017329132,92.7502994755034,0.46341211049035824,0.7678571428571429,0.5995722282883207,p0054/crdm/p0054_crdm_gain_model_fit.eps
55,p0055,CRDM,gain,1.0,0.4821428571428572,0.45714285714285713,0.5238095238095238,112,0,0,0,76.40906455770445,3.383739680893861e-06,-4.167,4.341,1,-76.40906455770445,-77.63248422271388,158.8181291154089,162.2551268579991,0.01575912038959948,0.48214285714285715,0.33742356425857645,p0055/crdm/p0055_crdm_gain_model_fit.eps
56,p0056,CRDM,gain,1.0,0.5625,0.5,0.6666666666666666,112,0,0,0,67.19234056689548,8.0,-1.353140040676861,0.9447333022797997,1,-67.19234056689548,-77.63248422271387,140.38468113379096,143.82167887638116,0.1344816382001568,0.6071428571428571,0.5181884653290587,p0056/crdm/p0056_crdm_gain_model_fit.eps
57,p0057,CRDM,gain,1.0,0.6428571428571429,0.5285714285714286,0.8333333333333334,112,0,0,0,47.79824181277351,8.0,-2.0811788396964066,1.1729445003461663,1,-47.79824181277351,-77.63248422271387,101.59648362554702,105.03348136813722,0.38430101404910855,0.7410714285714286,0.60081065920918,p0057/crdm/p0057_crdm_gain_model_fit.eps
58,p0058,CRDM,gain,1.0,0.6339285714285714,0.4714285714285714,0.9047619047619048,112,0,0,0,42.27478340110476,8.0,-4.167,1.169377477775261,1,-42.27478340110476,-77.63248422271387,90.54956680220953,93.98656454479972,0.45544981814795615,0.7678571428571429,0.6003737439116874,p0058/crdm/p0058_crdm_gain_model_fit.eps
59,p0059,CRDM,gain,1.0,0.6517857142857143,0.4857142857142857,0.9285714285714286,112,0,0,0,39.57120518689705,8.0,-4.167,1.2081189092529727,1,-39.57120518689705,-77.63248422271387,85.1424103737941,88.5794081163843,0.4902751653112857,0.7857142857142857,0.6060875754756706,p0059/crdm/p0059_crdm_gain_model_fit.eps
60,p0060,CRDM,gain,1.0,0.5178571428571429,0.5714285714285714,0.42857142857142855,112,0,0,0,76.53267132867713,2.4018998457037894,1.7935668606524768,1.0726937625986819,0,-76.53267132867713,-77.63248422271388,159.06534265735425,162.50234039994444,0.014166916144040864,0.5446428571428571,0.3408294710548348,p0060/crdm/p0060_crdm_gain_model_fit.eps
61,p0061,CRDM,gain,1.0,0.6339285714285714,0.5857142857142857,0.7142857142857143,112,0,0,0,69.94269657714166,2.9617516126438796,-1.388511702336688,1.1578684146828135,0,-69.94269657714166,-77.63248422271387,145.88539315428332,149.32239089687351,0.09905373662282357,0.6428571428571429,0.46738289001895633,p0061/crdm/p0061_crdm_gain_model_fit.eps
62,p0062,CRDM,gain,1.0,0.5446428571428571,0.42857142857142855,0.7380952380952381,112,0,0,0,59.51754753141354,8.0,-0.8969605361699364,1.0609700186372537,1,-59.51754753141354,-77.63248422271387,125.03509506282708,128.47209280541728,0.23334222616568312,0.7142857142857143,0.5635827397854318,p0062/crdm/p0062_crdm_gain_model_fit.eps
63,p0063,CRDM,gain,1.0,0.5446428571428571,0.45714285714285713,0.6904761904761905,112,0,0,0,53.62930824155307,8.0,-0.06990239736142771,1.1806267981926706,1,-53.62930824155307,-77.63248422271387,113.25861648310614,116.69561422569633,0.30918984780005154,0.7053571428571429,0.5981174840741295,p0063/crdm/p0063_crdm_gain_model_fit.eps
64,p0064,CRDM,gain,1.0,0.5714285714285714,0.4714285714285714,0.7380952380952381,112,0,0,0,48.52492049333044,8.0,-0.7205893105211748,1.201707356003002,1,-48.52492049333044,-77.63248422271387,103.04984098666088,106.48683872925108,0.3749405164709012,0.7053571428571429,0.603090985514405,p0064/crdm/p0064_crdm_gain_model_fit.eps
65,p0065,CRDM,gain,1.0,0.4375,0.44285714285714284,0.42857142857142855,112,0,0,0,75.38486173141285,8.0,1.4323426061329971,0.802929941039262,1,-75.38486173141285,-77.63248422271387,156.7697234628257,160.2067212054159,0.028952087696343498,0.6160714285714286,0.33541840354595076,p0065/crdm/p0065_crdm_gain_model_fit.eps
66,p0066,CRDM,gain,1.0,0.4642857142857143,0.5285714285714286,0.35714285714285715,112,0,0,0,71.06407820696982,8.0,2.2272702906086983,0.964954156914796,1,-71.06407820696982,-77.63248422271387,148.12815641393965,151.56515415652984,0.08460898915588544,0.6428571428571429,0.7223889452035124,p0066/crdm/p0066_crdm_gain_model_fit.eps
67,p0067,CRDM,gain,1.0,0.3125,0.38571428571428573,0.19047619047619047,112,0,0,0,55.25190244515112,8.0,3.9973410264659224,1.0905565461637217,1,-55.25190244515112,-77.63248422271387,116.50380489030223,119.94080263289243,0.2882888780598186,0.7053571428571429,0.9760197804288361,p0067/crdm/p0067_crdm_gain_model_fit.eps
68,p0068,CRDM,gain,1.0,0.375,0.4857142857142857,0.19047619047619047,112,0,0,0,53.86879275823553,8.0,2.6113825680339517,1.1795346788241579,1,-53.86879275823553,-77.63248422271387,113.73758551647106,117.17458325906125,0.3061049984733776,0.7767857142857143,0.9826045634463747,p0068/crdm/p0068_crdm_gain_model_fit.eps
69,p0069,CRDM,gain,1.0,0.3214285714285714,0.42857142857142855,0.14285714285714285,112,0,0,0,50.51074746944166,8.0,3.832856301734877,1.156027399762485,1,-50.51074746944166,-77.63248422271387,107.02149493888332,110.45849268147352,0.3493606706628728,0.7232142857142857,0.9926767174086112,p0069/crdm/p0069_crdm_gain_model_fit.eps
70,p0070,CRDM,gain,1.0,0.4285714285714286,0.4857142857142857,0.3333333333333333,112,0,0,0,75.06858687460016,8.0,4.167,0.6254643637050474,1,-75.06858687460016,-77.63248422271387,156.13717374920031,159.5741714917905,0.03302608919171446,0.5446428571428571,0.38162192494789104,p0070/crdm/p0070_crdm_gain_model_fit.eps
71,p0071,CRDM,gain,1.0,0.4642857142857143,0.5428571428571428,0.3333333333333333,112,0,0,0,66.61718916122199,8.0,2.3789088293572536,1.0437979652147804,1,-66.61718916122199,-77.63248422271387,139.23437832244397,142.67137606503417,0.14189028177806273,0.6875,0.8614529721741238,p0071/crdm/p0071_crdm_gain_model_fit.eps
72,p0072,CRDM,gain,1.0,0.3303571428571428,0.4857142857142857,0.07142857142857142,112,0,0,0,45.01485423129221,8.0,4.167,1.2251135216966396,1,-45.01485423129221,-77.63248422271387,96.02970846258442,99.46670620517462,0.42015440209084953,0.7857142857142857,0.9986997582400836,p0072/crdm/p0072_crdm_gain_model_fit.eps
73,p0073,CRDM,gain,1.0,0.2589285714285714,0.38571428571428573,0.047619047619047616,112,0,0,0,51.373936434415775,8.0,4.167,1.1125049965324858,1,-51.373936434415775,-77.63248422271387,108.74787286883155,112.18487061142174,0.33824175602788864,0.75,0.9839643128727499,p0073/crdm/p0073_crdm_gain_model_fit.eps
74,p0074,CRDM,gain,1.0,0.3125,0.4714285714285714,0.047619047619047616,112,0,0,0,46.15551203420125,8.0,4.167,1.1921087560561976,1,-46.15551203420125,-77.63248422271387,98.3110240684025,101.7480218109927,0.4054613542729194,0.7857142857142857,0.9969444663698763,p0074/crdm/p0074_crdm_gain_model_fit.eps
75,p0075,CRDM,gain,1.0,0.6875,0.5571428571428572,0.9047619047619048,112,0,0,0,55.65189355844548,8.0,-4.167,1.0063646576549266,1,-55.65189355844548,-77.63248422271387,117.30378711689096,120.74078485948115,0.28313651024241304,0.7321428571428571,0.5789320233116682,p0075/crdm/p0075_crdm_gain_model_fit.eps
76,p0076,CRDM,gain,1.0,0.8303571428571429,0.7571428571428571,0.9523809523809523,112,0,0,0,30.104015109829415,8.0,-3.361551226637165,1.4277710823830974,1,-30.104015109829415,-77.63248422271388,66.20803021965884,69.64502796224902,0.612223988305381,0.875,0.644227678474917,p0076/crdm/p0076_crdm_gain_model_fit.eps
77,p0077,CRDM,gain,1.0,0.8125,0.7142857142857143,0.9761904761904762,112,0,0,0,21.903902361700965,8.0,-4.167,1.5193111156065509,1,-21.903902361700965,-77.63248422271387,49.80780472340193,53.244802465992116,0.717851327559446,0.8928571428571429,0.6632241178862639,p0077/crdm/p0077_crdm_gain_model_fit.eps
78,p0078,CRDM,gain,1.0,0.8303571428571429,0.7285714285714285,1.0,112,0,0,0,19.339162514178305,8.0,-4.167,1.560645142026988,1,-19.339162514178305,-77.63248422271388,44.67832502835661,48.1153227709468,0.7508882691593681,0.9107142857142857,0.6724255321413921,p0078/crdm/p0078_crdm_gain_model_fit.eps
79,p0079,CRDM,gain,1.0,0.8214285714285714,0.7142857142857143,1.0,112,0,0,0,20.44101714214456,8.0,-4.167,1.5368033651205477,1,-20.44101714214456,-77.63248422271387,46.88203428428912,50.319032026879306,0.7366950530205514,0.9017857142857143,0.667070575489267,p0079/crdm/p0079_crdm_gain_model_fit.eps
80,p0080,CRDM,gain,1.0,0.6339285714285714,0.5571428571428572,0.7619047619047619,112,0,0,0,66.39362000062066,8.0,-0.6572734143201945,1.0116693294411905,1,-66.39362000062066,-77.63248422271387,138.78724000124132,142.2242377438315,0.14477012212891316,0.6875,0.5188142010433083,p0080/crdm/p0080_crdm_gain_model_fit.eps
