,subject,task,domain,response_rate,percent_lottery,percent_risk,percent_ambiguity,conf_1,conf_2,conf_3,conf_4,negLL,gamma,beta,alpha,at_bound,LL,LL0,AIC,BIC,R2,softmax_accuracy,softmax_range,fig_fn
88,p0088,CRDM,gain,1.0,0.75,0.72,0.8,40,0,0,0,0.7904891287709267,8.0,0.1734013826127323,2.866152657490364,1,-0.7904891287709267,-27.725887222397812,7.580978257541854,8.958737165769726,0.9714891313511387,1.0,0.9991015773774446,p0088/crdm/p0088_crdm_gain_model_fit.eps
89,p0089,CRDM,gain,1.0,0.75,0.72,0.8,40,0,0,0,0.7904891287709264,8.0,0.17340138978011502,2.8661526537078306,1,-0.7904891287709264,-27.725887222397812,7.580978257541853,8.958737165769726,0.9714891313511387,1.0,0.9991015773391171,p0089/crdm/p0089_crdm_gain_model_fit.eps
90,p0090,CRDM,gain,1.0,0.6,0.72,0.4,40,0,0,0,1.5290360796899518,8.0,1.8565923261794754,2.7367892238401934,1,-1.5290360796899518,-27.72588722239781,9.058072159379904,10.435831067607776,0.9448516807622751,0.975,1.0,p0090/crdm/p0090_crdm_gain_model_fit.eps
91,p0091,CRDM,gain,1.0,0.6,0.72,0.4,40,0,0,0,1.529036079689952,8.0,1.8565923272930622,2.7367892229245534,1,-1.529036079689952,-27.72588722239781,9.058072159379904,10.435831067607776,0.9448516807622751,0.975,1.0,p0091/crdm/p0091_crdm_gain_model_fit.eps
92,p0092,CRDM,gain,1.0,0.6,0.72,0.4,40,0,0,0,1.5290360796899516,8.0,1.8565923261348805,2.7367892248360572,1,-1.5290360796899516,-27.72588722239781,9.058072159379904,10.435831067607776,0.9448516807622751,0.975,1.0,p0092/crdm/p0092_crdm_gain_model_fit.eps
93,p0093,CRDM,gain,1.0,0.6,0.72,0.4,40,0,0,0,1.5290360796899518,8.0,1.8565923276848015,2.7367892228166766,1,-1.5290360796899518,-27.72588722239781,9.058072159379904,10.435831067607776,0.9448516807622751,0.975,1.0,p0093/crdm/p0093_crdm_gain_model_fit.eps
94,p0094,CRDM,gain,1.0,0.6,0.72,0.4,40,0,0,0,1.529036079689952,8.0,1.8565923255212562,2.7367892224533787,1,-1.529036079689952,-27.72588722239781,9.058072159379904,10.435831067607776,0.9448516807622751,0.975,1.0,p0094/crdm/p0094_crdm_gain_model_fit.eps
95,p0095,CRDM,gain,1.0,0.525,0.72,0.2,40,0,0,0,0.7411877118875964,8.0,3.8130432380342136,2.836097568560166,1,-0.7411877118875964,-27.725887222397812,7.482375423775193,8.860134332003065,0.9732673040922982,1.0,1.0,p0095/crdm/p0095_crdm_gain_model_fit.eps
96,p0096,CRDM,gain,1.0,0.525,0.72,0.2,40,0,0,0,0.7411877118875959,8.0,3.813043250530354,2.8360975639512875,1,-0.7411877118875959,-27.725887222397812,7.482375423775192,8.860134332003064,0.9732673040922982,1.0,1.0,p0096/crdm/p0096_crdm_gain_model_fit.eps
97,p0097,CRDM,gain,1.0,0.525,0.72,0.2,40,0,0,0,0.7411877118875959,8.0,3.8130432237705856,2.83609756565137,1,-0.7411877118875959,-27.725887222397812,7.482375423775192,8.860134332003064,0.9732673040922982,1.0,1.0,p0097/crdm/p0097_crdm_gain_model_fit.eps
98,p0098,CRDM,gain,1.0,0.525,0.72,0.2,40,0,0,0,0.7411877118875965,8.0,3.8130432599437145,2.836097557169248,1,-0.7411877118875965,-27.725887222397812,7.482375423775193,8.860134332003065,0.9732673040922981,1.0,1.0,p0098/crdm/p0098_crdm_gain_model_fit.eps
99,p0099,CRDM,gain,1.0,0.525,0.72,0.2,40,0,0,0,0.7411877118875964,8.0,3.8130432864650157,2.836097572655571,1,-0.7411877118875964,-27.725887222397812,7.482375423775193,8.860134332003065,0.9732673040922982,1.0,1.0,p0099/crdm/p0099_crdm_gain_model_fit.eps
100,p0100,CRDM,gain,1.0,0.825,0.76,0.9333333333333333,40,0,0,0,0.0009288603764568503,8.0,-2.742800063396264,3.993498954434462,1,-0.0009288603764568503,-27.72588722239781,6.001857720752914,7.379616628980786,0.9999664984435301,1.0,1.0,p0100/crdm/p0100_crdm_gain_model_fit.eps
101,p0101,CRDM,gain,1.0,0.825,0.76,0.9333333333333333,40,0,0,0,0.0009288603764574093,8.0,-2.7428000729671895,3.993499021439119,1,-0.0009288603764574093,-27.72588722239781,6.0018577207529145,7.379616628980787,0.9999664984435301,1.0,1.0,p0101/crdm/p0101_crdm_gain_model_fit.eps
102,p0102,CRDM,gain,1.0,0.825,0.76,0.9333333333333333,40,0,0,0,0.0009288603764585316,8.0,-2.742799696899524,3.9934988660388218,1,-0.0009288603764585316,-27.72588722239781,6.001857720752917,7.37961662898079,0.9999664984435301,1.0,1.0,p0102/crdm/p0102_crdm_gain_model_fit.eps
103,p0103,CRDM,gain,1.0,0.825,0.76,0.9333333333333333,40,0,0,0,0.0009288603764570771,8.0,-2.742800133936443,3.993498811446482,1,-0.0009288603764570771,-27.72588722239781,6.0018577207529145,7.379616628980787,0.9999664984435301,1.0,1.0,p0103/crdm/p0103_crdm_gain_model_fit.eps
104,p0104,CRDM,gain,1.0,0.825,0.76,0.9333333333333333,40,0,0,0,0.0009288603764570344,8.0,-2.742799980200799,3.993498862113947,1,-0.0009288603764570344,-27.72588722239781,6.0018577207529145,7.379616628980787,0.9999664984435301,1.0,1.0,p0104/crdm/p0104_crdm_gain_model_fit.eps
105,p0105,CRDM,gain,1.0,0.775,0.72,0.8666666666666667,40,0,0,0,1.5514038168584718,8.0,-1.690268435645493,2.920330155340587,1,-1.5514038168584718,-27.725887222397812,9.102807633716944,10.480566541944816,0.9440449351750518,1.0,0.9995256129314214,p0105/crdm/p0105_crdm_gain_model_fit.eps
106,p0106,CRDM,gain,1.0,0.8,0.76,0.8666666666666667,40,0,0,0,0.008038984054366665,8.0,-1.6232096516760033,4.128695302382028,1,-0.008038984054366665,-27.725887222397812,6.016077968108734,7.393836876336606,0.9997100549392745,1.0,1.0,p0106/crdm/p0106_crdm_gain_model_fit.eps
107,p0107,CRDM,gain,1.0,0.8,0.76,0.8666666666666667,40,0,0,0,0.008038984054366677,8.0,-1.6232096607349111,4.128695301246693,1,-0.008038984054366677,-27.725887222397812,6.016077968108734,7.393836876336606,0.9997100549392745,1.0,1.0,p0107/crdm/p0107_crdm_gain_model_fit.eps
108,p0108,CRDM,gain,1.0,0.8,0.76,0.8666666666666667,40,0,0,0,0.008038984054366616,8.0,-1.6232096520645136,4.128695306031356,1,-0.008038984054366616,-27.725887222397812,6.016077968108733,7.393836876336605,0.9997100549392745,1.0,1.0,p0108/crdm/p0108_crdm_gain_model_fit.eps
109,p0109,CRDM,gain,1.0,0.8,0.76,0.8666666666666667,40,0,0,0,0.008038984054366635,8.0,-1.6232096599651111,4.128695310873659,1,-0.008038984054366635,-27.725887222397812,6.016077968108733,7.393836876336605,0.9997100549392745,1.0,1.0,p0109/crdm/p0109_crdm_gain_model_fit.eps
110,p0110,CRDM,gain,1.0,0.775,0.76,0.8,40,0,0,0,0.0003861401723530113,8.0,0.7536161212113909,3.8635307675879056,1,-0.0003861401723530113,-27.725887222397812,6.000772280344706,7.378531188572579,0.9999860729372064,1.0,0.9999999999999993,p0110/crdm/p0110_crdm_gain_model_fit.eps
111,p0111,CRDM,gain,1.0,0.775,0.76,0.8,40,0,0,0,0.0003861401300686546,8.0,0.753712634519374,3.8635931387146605,1,-0.0003861401300686546,-27.725887222397812,6.000772280260137,7.37853118848801,0.9999860729387315,1.0,0.9999999999999993,p0111/crdm/p0111_crdm_gain_model_fit.eps
112,p0112,CRDM,gain,1.0,0.775,0.76,0.8,40,0,0,0,0.00038614059479605387,8.0,0.7539988361057112,3.863778632926804,1,-0.00038614059479605387,-27.725887222397812,6.000772281189592,7.3785311894174646,0.9999860729219701,1.0,0.9999999999999993,p0112/crdm/p0112_crdm_gain_model_fit.eps
113,p0113,CRDM,gain,1.0,0.775,0.76,0.8,40,0,0,0,0.00038614014004509205,8.0,0.7536747989841927,3.8635686076035576,1,-0.00038614014004509205,-27.725887222397812,6.00077228028009,7.378531188507963,0.9999860729383717,1.0,0.9999999999999993,p0113/crdm/p0113_crdm_gain_model_fit.eps
114,p0114,CRDM,gain,1.0,0.775,0.76,0.8,40,0,0,0,0.00038614012560718686,8.0,0.7536964102630351,3.8635821446300285,1,-0.00038614012560718686,-27.725887222397812,6.000772280251215,7.378531188479087,0.9999860729388924,1.0,0.9999999999999993,p0114/crdm/p0114_crdm_gain_model_fit.eps
115,p0115,CRDM,gain,1.0,0.65,0.76,0.4666666666666667,40,0,0,0,0.00038353699617847627,8.0,1.9640686141587038,3.8658254818961306,1,-0.00038353699617847627,-27.72588722239781,6.000767073992357,7.378525982220229,0.9999861668269404,1.0,1.0,p0115/crdm/p0115_crdm_gain_model_fit.eps
116,p0116,CRDM,gain,1.0,0.65,0.76,0.4666666666666667,40,0,0,0,0.0003835369961898469,8.0,1.9642149877124595,3.8658264318957802,1,-0.0003835369961898469,-27.72588722239781,6.00076707399238,7.3785259822202525,0.99998616682694,1.0,1.0,p0116/crdm/p0116_crdm_gain_model_fit.eps
117,p0117,CRDM,gain,1.0,0.65,0.76,0.4666666666666667,40,0,0,0,0.0003835369963187338,8.0,1.9644083734104112,3.8658249519018493,1,-0.0003835369963187338,-27.72588722239781,6.0007670739926375,7.37852598222051,0.9999861668269353,1.0,1.0,p0117/crdm/p0117_crdm_gain_model_fit.eps
118,p0118,CRDM,gain,1.0,0.65,0.76,0.4666666666666667,40,0,0,0,0.00038353699625561134,8.0,1.9644621349355382,3.865827952871369,1,-0.00038353699625561134,-27.72588722239781,6.000767073992511,7.378525982220384,0.9999861668269376,1.0,1.0,p0118/crdm/p0118_crdm_gain_model_fit.eps
119,p0119,CRDM,gain,1.0,0.65,0.76,0.4666666666666667,40,0,0,0,0.00038353699682628354,8.0,1.9645952105599533,3.865834498327198,1,-0.00038353699682628354,-27.72588722239781,6.000767073993653,7.378525982221525,0.999986166826917,1.0,1.0,p0119/crdm/p0119_crdm_gain_model_fit.eps
120,p0120,CRDM,gain,1.0,0.55,0.76,0.2,40,0,0,0,0.0003835369850065641,8.0,4.094564457071574,3.8658274983074854,1,-0.0003835369850065641,-27.725887222397812,6.000767073970013,7.3785259821978855,0.9999861668273433,1.0,1.0,p0120/crdm/p0120_crdm_gain_model_fit.eps
121,p0121,CRDM,gain,1.0,0.55,0.76,0.2,40,0,0,0,0.00038353698501601864,8.0,4.094129018601556,3.8658285761235835,1,-0.00038353698501601864,-27.725887222397812,6.000767073970032,7.378525982197904,0.999986166827343,1.0,1.0,p0121/crdm/p0121_crdm_gain_model_fit.eps
122,p0122,CRDM,gain,1.0,0.55,0.76,0.2,40,0,0,0,0.000383536985068736,8.0,4.09426794302676,3.8658299811559846,1,-0.000383536985068736,-27.725887222397812,6.000767073970137,7.37852598219801,0.9999861668273411,1.0,1.0,p0122/crdm/p0122_crdm_gain_model_fit.eps
123,p0123,CRDM,gain,1.0,0.55,0.76,0.2,40,0,0,0,0.0003835369850108573,8.0,4.092385023686375,3.865826867408287,1,-0.0003835369850108573,-27.725887222397812,6.000767073970022,7.378525982197894,0.9999861668273432,1.0,1.0,p0123/crdm/p0123_crdm_gain_model_fit.eps
124,p0124,CRDM,gain,1.0,0.55,0.76,0.2,40,0,0,0,0.0003835369850139035,8.0,4.094093986253152,3.8658284745720053,1,-0.0003835369850139035,-27.725887222397812,6.000767073970028,7.378525982197901,0.9999861668273431,1.0,1.0,p0124/crdm/p0124_crdm_gain_model_fit.eps
