SV_delta,ambig_trial,confidence
-5.828969462604365,0.0,-1.0
-1.6579389252087307,0.0,-1.0
2.513091612186905,0.0,1.0
7.875845160267005,0.0,1.0
14.430321719031575,0.0,1.0
19.793075267111675,0.0,1.0
28.730997847245177,0.0,1.0
-15.828969462604366,0.0,-1.0
-11.65793892520873,0.0,-1.0
-7.486908387813095,0.0,-1.0
-2.124154839732995,0.0,-1.0
4.430321719031575,0.0,1.0
9.793075267111675,0.0,1.0
18.730997847245177,0.0,1.0
-7.925217824986337,0.0,-1.0
-5.850435649972673,0.0,-1.0
-3.775653474959009,0.0,-1.0
-1.1080763927985853,0.0,-1.0
2.1522955965086012,0.0,1.0
4.819872678669025,0.0,1.0
9.265834482269732,0.0,1.0
-17.925217824986337,0.0,-1.0
-15.850435649972674,0.0,-1.0
-13.77565347495901,0.0,-1.0
-11.108076392798585,0.0,-1.0
-7.847704403491399,0.0,-1.0
-5.180127321330975,0.0,-1.0
-0.7341655177302684,0.0,-1.0
-8.849973726922943,0.0,-1.0
-7.699947453845888,0.0,-1.0
-6.549921180768832,0.0,-1.0
-5.071315972526903,0.0,-1.0
-3.2641318291201005,0.0,-1.0
-1.785526620878171,0.0,-1.0
0.6788153928583771,0.0,1.0
-18.849973726922943,0.0,-1.0
-17.699947453845887,0.0,-1.0
-16.54992118076883,0.0,-1.0
-15.071315972526904,0.0,-1.0
-13.2641318291201,0.0,-1.0
-11.785526620878171,0.0,-1.0
-9.321184607141623,0.0,-1.0
-9.47003269223436,0.0,-1.0
-8.94006538446872,0.0,-1.0
-8.41009807670308,0.0,-1.0
-7.728711538147257,0.0,-1.0
-6.895905768801251,0.0,-1.0
-6.214519230245429,0.0,-1.0
-5.078874999319058,0.0,-1.0
-19.47003269223436,0.0,-1.0
-18.94006538446872,0.0,-1.0
-18.41009807670308,0.0,-1.0
-17.72871153814726,0.0,-1.0
-16.895905768801253,0.0,-1.0
-16.21451923024543,0.0,-1.0
-15.078874999319059,0.0,-1.0
-9.724590783176183,0.0,-1.0
-9.449181566352365,0.0,-1.0
-9.173772349528548,0.0,-1.0
-8.819674785040784,0.0,-1.0
-8.38688887288907,0.0,-1.0
-8.032791308401306,0.0,-1.0
-7.442628700921697,0.0,-1.0
-19.724590783176183,0.0,-1.0
-19.449181566352365,0.0,-1.0
-19.173772349528548,0.0,-1.0
-18.81967478504078,0.0,-1.0
-18.38688887288907,0.0,-1.0
-18.032791308401304,0.0,-1.0
-17.442628700921695,0.0,-1.0
-9.81395391224499,0.0,-1.0
-9.627907824489983,0.0,-1.0
-9.441861736734975,0.0,-1.0
-9.202659623907106,0.0,-1.0
-8.910301486006377,0.0,-1.0
-8.671099373178508,0.0,-1.0
-8.272429185132061,0.0,-1.0
-19.81395391224499,0.0,-1.0
-19.62790782448998,0.0,-1.0
-19.441861736734975,0.0,-1.0
-19.202659623907106,0.0,-1.0
-18.91030148600638,0.0,-1.0
-18.67109937317851,0.0,-1.0
-18.27242918513206,0.0,-1.0
-9.859532094747049,0.0,-1.0
-9.719064189494098,0.0,-1.0
-9.578596284241145,0.0,-1.0
-9.397994691773066,0.0,-1.0
-9.177259412089857,0.0,-1.0
-8.996657819621776,0.0,-1.0
-8.69565516550831,0.0,-1.0
-19.85953209474705,0.0,-1.0
-19.719064189494098,0.0,-1.0
-19.578596284241147,0.0,-1.0
-19.397994691773064,0.0,-1.0
-19.177259412089857,0.0,-1.0
-18.996657819621777,0.0,-1.0
-18.69565516550831,0.0,-1.0
-9.887172858878523,0.0,-1.0
-9.774345717757049,0.0,-1.0
-9.661518576635572,0.0,-1.0
-9.51645510947939,0.0,-1.0
-9.3391553162885,0.0,-1.0
-9.194091849132317,0.0,-1.0
-8.95231940387201,0.0,-1.0
-19.887172858878525,0.0,-1.0
-19.774345717757047,0.0,-1.0
-19.661518576635572,0.0,-1.0
-19.51645510947939,0.0,-1.0
-19.3391553162885,0.0,-1.0
-19.194091849132317,0.0,-1.0
-18.95231940387201,0.0,-1.0
