,kappa_gt,gamma_gt,kappa_bhm_sing,gamma_bhm_sing,kappa_bhm_agg,gamma_bhm_agg
55,0.1353352832366127,1.2000000000000002,0.1384560772,0.9866911923,0.1369329566,1.0195118939
56,0.1353352832366127,1.4,0.1348954832,1.5700918788,0.1341701405,1.6486462797
57,0.1353352832366127,1.6,0.1333163615,2.2703781165,0.1327281268,2.3075727144
58,0.1353352832366127,1.8,0.139027993,1.7974575633,0.1384336841,1.8923836963
59,0.1353352832366127,2.0,0.1447378674,1.9146462069,0.1440309473,2.0088528319
60,0.3678794411714423,0.2,0.3632971122,0.20019447,0.3390336241,0.201756381
61,0.3678794411714423,0.4,0.4129280703,0.4017080554,0.4007251223,0.4058443283
62,0.3678794411714423,0.6000000000000001,0.4720101334,2.0411337213,0.4690718296,2.1331533653
63,0.3678794411714423,0.8,0.3334968039,0.6090418216,0.3270790054,0.6197779923
64,0.3678794411714423,1.0,0.4725778973,2.0386187853,0.4695072073,2.1320478063
65,0.3678794411714423,1.2000000000000002,0.3587722519,2.0465388074,0.3554380191,2.1506323948
66,0.3678794411714423,1.4,0.4118177856,2.0413206798,0.4083624809,2.1460167648
67,0.3678794411714423,1.6,0.3588084306,2.0429966858,0.3554847037,2.1484986471
68,0.3678794411714423,1.8,0.4119895211,2.0652056748,0.4080297531,2.1418421413
69,0.3678794411714423,2.0,0.4728959486,2.0405322637,0.4690659045,2.1233741245
70,1.0,0.2,0.9988742856,0.2050952795,1.07023325,0.2047474822
71,1.0,0.4,0.9386866711,0.3479097892,0.9325656915,0.348953414
72,1.0,0.6000000000000001,1.0492752587,1.7194782514,1.0489526186,1.848723499
73,1.0,0.8,1.6708151892,0.6474341212,2.1271359039,0.6541235433
74,1.0,1.0,1.370960495,1.7981666581,1.3836807013,1.9114310323
75,1.0,1.2000000000000002,0.9234830916,1.9039585069,0.9156798353,2.0225698983
76,1.0,1.4,0.9234444994,1.9110593633,0.9159743195,2.0191164347
77,1.0,1.6,1.0503143896,1.7333430195,1.0493633941,1.8399389674
78,1.0,1.8,0.922957144,1.9078745045,0.9157104263,2.0234550017
79,1.0,2.0,1.0496594449,1.7381311397,1.0480137575,1.847766341
80,2.718281828459045,0.2,9.4670490599,0.1727853524,1001.4611397567,0.1676409873
81,2.718281828459045,0.4,3.7241619523,0.7596091784,205.0596715554,0.7306895724
82,2.718281828459045,0.6000000000000001,2.5011000925,1.6419550274,14.8296486077,1.7300584109
83,2.718281828459045,0.8,2.482163464,1.6388729959,3.1703262473,1.7416177045
84,2.718281828459045,1.0,2.5751199277,1.6502704028,7.0584787378,1.7357192007
85,2.718281828459045,1.2000000000000002,14.5033864985,1.6129920333,2867.1985118841,1.7292739614
86,2.718281828459045,1.4,2.489615771,1.6500617618,5.9092166784,1.7309836746
87,2.718281828459045,1.6,15.4430623684,1.6247226585,1657.9210926094,1.7281323281
88,2.718281828459045,1.8,14.6795363752,1.6183229842,1365.9178480953,1.7368129691
89,2.718281828459045,2.0,13.6754466252,1.6166276716,1527.3819192353,1.731465689
90,7.3890560989306495,0.2,3.8072335217,0.2104282231,664.4554700284,0.2025106691
91,7.3890560989306495,0.4,13.3378367495,1.6124072044,1843.1507433672,1.7326111834
92,7.3890560989306495,0.6000000000000001,14.0929394366,1.6253070288,1170.3634795608,1.7349917609
93,7.3890560989306495,0.8,15.9362201293,1.6174446366,2187.1854282262,1.7360369417
94,7.3890560989306495,1.0,13.465281032,1.6169815251,1591.3715811353,1.7303130553
95,7.3890560989306495,1.2000000000000002,13.4980363606,1.6205969251,1858.8194668617,1.7316653638
96,7.3890560989306495,1.4,14.5010828665,1.6184747837,1937.405236021,1.7355902911
97,7.3890560989306495,1.6,14.0693487479,1.6208791251,1432.2761688951,1.7283979605
98,7.3890560989306495,1.8,14.1385983527,1.6196788572,1847.609892653,1.7300465474
99,7.3890560989306495,2.0,14.5054980389,1.6225075929,1891.558372678,1.7285036063
