,kappa_gt,gamma_gt,kappa_bhm_sing,gamma_bhm_sing,kappa_bhm_agg,gamma_bhm_agg
41,0.0398663678237249,0.6,0.0340638851,0.5806620979,0.0335260905,0.5800685727
42,0.0398663678237249,0.8999999999999999,0.039479637,1.0365532496,0.0391546121,1.044165556
43,0.0398663678237249,1.2,0.0404378149,0.8646640939,0.0400032275,0.8682359228
44,0.0398663678237249,1.5,0.0386012554,1.6562601105,0.0383748038,1.6996100684
45,0.0398663678237249,1.7999999999999998,0.0413620934,2.1789653723,0.0411955442,2.2690874719
46,0.0398663678237249,2.1,0.0401103902,2.4739728451,0.039940451,2.6143744295
47,0.0398663678237249,2.4,0.0412260102,1.8929365035,0.0409889079,1.952126914
48,0.0398663678237249,2.6999999999999997,0.0438435474,2.6867559186,0.0436536772,2.8475069856
49,0.0398663678237249,3.0,0.0370597184,2.3537827073,0.0369268197,2.479175328
50,0.1025117576934606,0.3,0.1003677193,0.2482053351,0.0959429904,0.2477343027
51,0.1025117576934606,0.6,0.1082935612,0.5343174696,0.1062720935,0.5363090254
52,0.1025117576934606,0.8999999999999999,0.1001566091,1.0431669653,0.0991350254,1.0542077447
53,0.1025117576934606,1.2,0.1038681305,1.9431418725,0.1031907394,2.0135885048
54,0.1025117576934606,1.5,0.1030022611,1.2924279499,0.1021288176,1.3120540104
55,0.1025117576934606,1.7999999999999998,0.1035233831,2.021829618,0.1029092649,2.1041992673
56,0.1025117576934606,2.1,0.1072783436,2.5267716179,0.1067491786,2.6848766135
57,0.1025117576934606,2.4,0.1009837774,1.7718943964,0.1003770537,1.8218509351
58,0.1025117576934606,2.6999999999999997,0.1016125482,2.2287579789,0.1009385295,2.3445289109
59,0.1025117576934606,3.0,0.105924907,2.8311347988,0.1054674246,3.0440185245
60,0.2635971381157266,0.3,0.2742198148,0.213364028,0.2631609732,0.2131944981
61,0.2635971381157266,0.6,0.256859771,0.5849292876,0.2527331371,0.5867717114
62,0.2635971381157266,0.8999999999999999,0.2227750853,0.7343864684,0.2199599943,0.7369065413
63,0.2635971381157266,1.2,0.2780606248,1.0461492455,0.276058749,1.0543372575
64,0.2635971381157266,1.5,0.2710719318,2.0242844238,0.2700435078,2.1373082917
65,0.2635971381157266,1.7999999999999998,0.249696297,2.0682656752,0.2488053212,2.177015059
66,0.2635971381157266,2.1,0.295422465,2.0473983242,0.2941436956,2.1573409143
67,0.2635971381157266,2.4,0.2676411346,2.0318088185,0.2665137115,2.1385355196
68,0.2635971381157266,2.6999999999999997,0.2426342928,1.5693927445,0.241462195,1.6055684338
69,0.2635971381157266,3.0,0.2724753345,2.1980192622,0.2713949782,2.3392687452
70,0.67780957800545,0.3,0.8707817121,0.2727927423,0.866980256,0.2730280883
71,0.67780957800545,0.6,0.7272248978,0.7133470172,0.7246191178,0.7146948002
72,0.67780957800545,0.8999999999999999,0.6257784043,1.8948688244,0.6243241628,1.9906393617
73,0.67780957800545,1.2,0.6589186364,1.6407090425,0.6572777649,1.6966244966
74,0.67780957800545,1.5,0.7578058383,1.3990280665,0.7568103254,1.4266067014
75,0.67780957800545,1.7999999999999998,0.6997834301,2.4475222097,0.6983400324,2.6567472003
76,0.67780957800545,2.1,0.6225765837,2.312151515,0.6211208132,2.4974257414
77,0.67780957800545,2.4,0.688024574,2.1419276289,0.6863249526,2.276811439
78,0.67780957800545,2.6999999999999997,0.7140425194,1.8051161236,0.7124579605,1.8819526262
79,0.67780957800545,3.0,0.6446020922,1.8204801081,0.6429843807,1.8986707999
80,1.7429089986334574,0.3,1.4982103023,0.516643013,1.5091793035,0.5165922473
81,1.7429089986334574,0.6,1.6422823984,0.5941963885,1.6584237342,0.5940275309
82,1.7429089986334574,0.8999999999999999,1.7566540241,1.1837533467,1.761514038,1.1939268646
83,1.7429089986334574,1.2,1.9691085727,1.6220051841,1.974154176,1.6805642155
84,1.7429089986334574,1.5,1.6795057138,1.6104402571,1.6822499515,1.6689005446
85,1.7429089986334574,1.7999999999999998,1.3853473898,2.2819883344,1.3856155434,2.4638965965
86,1.7429089986334574,2.1,1.9355734828,2.132004048,1.9397579395,2.2983963779
87,1.7429089986334574,2.4,1.7762075842,1.9945714102,1.7762764434,2.1270852305
88,1.7429089986334574,2.6999999999999997,1.6334144395,2.1683846667,1.6361842021,2.3322700043
89,1.7429089986334574,3.0,1.6319752948,2.1661238312,1.6362051806,2.3323316607
90,4.4816890703380645,0.3,2.1095989285,0.3281368101,2.2813506594,0.3266914803
91,4.4816890703380645,0.6,6.5851956449,0.6205378056,15.8398099489,0.6065331909
92,4.4816890703380645,0.8999999999999999,4.1284981759,1.979021683,4.2599653614,2.1237872592
93,4.4816890703380645,1.2,4.5293690655,0.9829330349,5.3174151013,0.9771534997
94,4.4816890703380645,1.5,5.7045931216,1.9182364758,6.4011860714,2.0350020312
95,4.4816890703380645,1.7999999999999998,5.6380686891,1.9239131261,6.4558441237,2.0267839268
96,4.4816890703380645,2.1,4.1237297525,1.9839946741,4.2185456846,2.1230055547
97,4.4816890703380645,2.4,5.6654285655,1.9252216108,6.1877450983,2.0358772236
98,4.4816890703380645,2.6999999999999997,4.1347438108,1.9758329778,4.1939429101,2.1257557428
99,4.4816890703380645,3.0,5.625208335,1.9200271151,6.3980025576,2.0313424701
