SV_delta,ambig_trial,confidence
-5.68886154927968,0.0,-1.0
-1.3777230985593594,0.0,-1.0
2.93341535216096,0.0,-1.0
8.476307645944228,0.0,1.0
15.250953782790447,0.0,1.0
20.793846076573715,0.0,1.0
30.03199989954583,0.0,1.0
-15.688861549279679,0.0,-1.0
-11.37772309855936,0.0,-1.0
-7.06658464783904,0.0,1.0
-1.5236923540557719,0.0,-1.0
5.250953782790447,0.0,1.0
10.793846076573715,0.0,1.0
20.03199989954583,0.0,1.0
-7.800784816005965,0.0,-1.0
-5.6015696320119295,0.0,1.0
-3.4023544480178947,0.0,-1.0
-0.5747920685969916,0.0,1.0
2.881117506250778,0.0,1.0
5.70867988567168,0.0,1.0
10.421283851373182,0.0,-1.0
-17.800784816005965,0.0,-1.0
-15.60156963201193,0.0,-1.0
-13.402354448017896,0.0,-1.0
-10.574792068596992,0.0,-1.0
-7.118882493749222,0.0,1.0
-4.29132011432832,0.0,-1.0
0.42128385137318247,0.0,-1.0
-8.767118954948662,0.0,-1.0
-7.534237909897326,0.0,-1.0
-6.301356864845989,0.0,-1.0
-4.716224092637126,0.0,-1.0
-2.778839593270739,0.0,1.0
-1.1937068210618769,0.0,1.0
1.4481811326195597,0.0,1.0
-18.767118954948664,0.0,-1.0
-17.534237909897325,0.0,-1.0
-16.30135686484599,0.0,-1.0
-14.716224092637127,0.0,-1.0
-12.778839593270739,0.0,-1.0
-11.193706821061877,0.0,-1.0
-8.55181886738044,0.0,-1.0
-9.427478673631308,0.0,-1.0
-8.854957347262618,0.0,-1.0
-8.282436020893925,0.0,-1.0
-7.546337172705609,0.0,1.0
-6.6466608026976655,0.0,-1.0
-5.9105619545093475,0.0,-1.0
-4.683730540862152,0.0,-1.0
-19.42747867363131,0.0,-1.0
-18.854957347262616,0.0,-1.0
-18.282436020893925,0.0,-1.0
-17.54633717270561,0.0,-1.0
-16.646660802697664,0.0,-1.0
-15.910561954509348,0.0,-1.0
-14.683730540862152,0.0,-1.0
-9.701533744197933,0.0,-1.0
-9.403067488395866,0.0,-1.0
-9.104601232593799,0.0,1.0
-8.720858903705428,0.0,-1.0
-8.25184050173075,0.0,-1.0
-7.86809817284238,0.0,-1.0
-7.228527624695094,0.0,-1.0
-19.701533744197935,0.0,-1.0
-19.403067488395866,0.0,-1.0
-19.1046012325938,0.0,-1.0
-18.720858903705427,0.0,-1.0
-18.25184050173075,0.0,-1.0
-17.86809817284238,0.0,1.0
-17.228527624695094,0.0,-1.0
-9.798153719774504,0.0,-1.0
-9.596307439549008,0.0,-1.0
-9.394461159323512,0.0,-1.0
-9.134944513319303,0.0,1.0
-8.81775750153638,0.0,-1.0
-8.558240855532173,0.0,-1.0
-8.125713112191823,0.0,-1.0
-19.798153719774504,0.0,-1.0
-19.596307439549008,0.0,-1.0
-19.394461159323512,0.0,-1.0
-19.134944513319304,0.0,-1.0
-18.81775750153638,0.0,-1.0
-18.558240855532173,0.0,-1.0
-18.125713112191825,0.0,-1.0
-9.847516064287387,0.0,-1.0
-9.695032128574775,0.0,-1.0
-9.542548192862162,0.0,-1.0
-9.346497418374518,0.0,-1.0
-9.106879805111841,0.0,-1.0
-8.910829030624196,0.0,-1.0
-8.584077739811455,0.0,1.0
-19.847516064287387,0.0,-1.0
-19.695032128574773,0.0,-1.0
-19.542548192862164,0.0,-1.0
-19.34649741837452,0.0,-1.0
-19.10687980511184,0.0,-1.0
-18.910829030624196,0.0,-1.0
-18.584077739811455,0.0,-1.0
-9.877479066454073,0.0,-1.0
-9.754958132908147,0.0,-1.0
-9.632437199362222,0.0,-1.0
-9.474910284803174,0.0,-1.0
-9.282377389231003,0.0,-1.0
-9.124850474671955,0.0,1.0
-8.862305617073543,0.0,-1.0
-19.877479066454075,0.0,-1.0
-19.754958132908147,0.0,-1.0
-19.632437199362222,0.0,-1.0
-19.474910284803173,0.0,-1.0
-19.282377389231005,0.0,-1.0
-19.124850474671955,0.0,-1.0
-18.86230561707354,0.0,-1.0
