SV_delta,ambig_trial,confidence
-7.439136102396153,0.0,-1.0
-4.8782722047923075,0.0,-1.0
-2.3174083071884617,0.0,-1.0
0.9751309897307685,0.0,1.0
4.999345685965384,0.0,1.0
8.291884982884614,0.0,1.0
13.77945047775,0.0,1.0
-17.439136102396155,0.0,-1.0
-14.878272204792307,0.0,-1.0
-12.317408307188462,0.0,-1.0
-9.024869010269231,0.0,-1.0
-5.000654314034616,0.0,-1.0
-1.7081150171153858,0.0,1.0
3.77945047775,0.0,-1.0
-9.00949245712933,0.0,-1.0
-8.018984914258661,0.0,-1.0
-7.028477371387992,0.0,1.0
-5.754967673411417,0.0,1.0
-4.198455820328936,0.0,-1.0
-2.9249461223523614,0.0,1.0
-0.8024299590580704,0.0,-1.0
-19.00949245712933,0.0,-1.0
-18.01898491425866,0.0,-1.0
-17.028477371387993,0.0,-1.0
-15.754967673411418,0.0,-1.0
-14.198455820328936,0.0,-1.0
-12.924946122352361,0.0,-1.0
-10.80242995905807,0.0,-1.0
-9.500031936109663,0.0,-1.0
-9.000063872219325,0.0,-1.0
-8.50009580832899,0.0,-1.0
-7.85727972618427,0.0,-1.0
-7.071615625785169,0.0,-1.0
-6.42879954364045,0.0,-1.0
-5.357439406732585,0.0,1.0
-19.500031936109664,0.0,-1.0
-19.000063872219325,0.0,1.0
-18.50009580832899,0.0,-1.0
-17.85727972618427,0.0,-1.0
-17.07161562578517,0.0,-1.0
-16.42879954364045,0.0,-1.0
-15.357439406732585,0.0,-1.0
-9.782623184584185,0.0,-1.0
-9.56524636916837,0.0,-1.0
-9.347869553752556,0.0,-1.0
-9.068385076789365,0.0,-1.0
-8.726792938278798,0.0,-1.0
-8.44730846131561,0.0,-1.0
-7.981500999710292,0.0,-1.0
-19.782623184584185,0.0,-1.0
-19.56524636916837,0.0,-1.0
-19.347869553752556,0.0,-1.0
-19.068385076789365,0.0,-1.0
-18.7267929382788,0.0,-1.0
-18.447308461315608,0.0,-1.0
-17.981500999710292,0.0,-1.0
-9.889597380155278,0.0,-1.0
-9.779194760310556,0.0,-1.0
-9.668792140465833,0.0,-1.0
-9.52684591495119,0.0,1.0
-9.353356083766627,0.0,1.0
-9.211409858251983,0.0,-1.0
-8.974832815727579,0.0,-1.0
-19.889597380155276,0.0,-1.0
-19.779194760310556,0.0,-1.0
-19.668792140465833,0.0,-1.0
-19.526845914951192,0.0,-1.0
-19.353356083766627,0.0,-1.0
-19.211409858251983,0.0,-1.0
-18.974832815727577,0.0,-1.0
-9.926009264338697,0.0,-1.0
-9.852018528677394,0.0,-1.0
-9.778027793016092,0.0,-1.0
-9.682896847165845,0.0,-1.0
-9.566625691126655,0.0,-1.0
-9.47149474527641,0.0,-1.0
-9.31294316885933,0.0,-1.0
-19.926009264338695,0.0,-1.0
-19.852018528677394,0.0,1.0
-19.77802779301609,0.0,-1.0
-19.682896847165846,0.0,-1.0
-19.566625691126657,0.0,-1.0
-19.47149474527641,0.0,-1.0
-19.31294316885933,0.0,-1.0
-9.944359917875142,0.0,-1.0
-9.888719835750283,0.0,-1.0
-9.833079753625425,0.0,-1.0
-9.761542505179179,0.0,-1.0
-9.674108090411544,0.0,1.0
-9.602570841965298,0.0,-1.0
-9.483342094554887,0.0,-1.0
-19.944359917875143,0.0,-1.0
-19.888719835750283,0.0,-1.0
-19.833079753625427,0.0,-1.0
-19.76154250517918,0.0,-1.0
-19.674108090411544,0.0,-1.0
-19.6025708419653,0.0,-1.0
-19.48334209455489,0.0,-1.0
-9.955417060058979,0.0,-1.0
-9.91083412011796,0.0,-1.0
-9.866251180176938,0.0,-1.0
-9.808930257395627,0.0,-1.0
-9.738871351774023,0.0,-1.0
-9.681550428992711,0.0,-1.0
-9.586015557690525,0.0,-1.0
-19.95541706005898,0.0,-1.0
-19.910834120117958,0.0,-1.0
-19.86625118017694,0.0,-1.0
-19.808930257395627,0.0,-1.0
-19.738871351774023,0.0,-1.0
-19.68155042899271,0.0,-1.0
-19.586015557690523,0.0,-1.0
