SV_delta,ambig_trial,confidence
-3.0462571558549216,0.0,-1.0
3.9074856882901567,0.0,1.0
10.861228532435234,0.0,1.0
19.80175504633605,0.0,1.0
30.7290652299926,0.0,1.0
39.66959174389342,0.0,1.0
54.57046926706144,0.0,1.0
-13.04625715585492,0.0,-1.0
-6.092514311709843,0.0,-1.0
0.8612285324352342,0.0,1.0
9.801755046336051,0.0,1.0
20.7290652299926,0.0,1.0
29.66959174389342,0.0,1.0
44.57046926706144,0.0,1.0
-3.159268858207602,0.0,-1.0
3.6814622835847963,0.0,1.0
10.522193425377196,0.0,1.0
19.317419179110278,0.0,1.0
30.067139544784048,0.0,1.0
38.86236529851713,0.0,1.0
53.52107488807227,0.0,1.0
-13.159268858207602,0.0,-1.0
-6.318537716415204,0.0,-1.0
0.5221934253771963,0.0,1.0
9.317419179110278,0.0,1.0
20.067139544784048,0.0,1.0
28.862365298517133,0.0,1.0
43.52107488807227,0.0,1.0
-3.3326407273687204,0.0,-1.0
3.334718545262559,0.0,1.0
10.002077817893838,0.0,1.0
18.574396882705486,0.0,1.0
29.051675739697494,0.0,1.0
37.62399480450914,0.0,1.0
51.91119324586188,0.0,1.0
-13.33264072736872,0.0,-1.0
-6.665281454737441,0.0,-1.0
0.0020778178938378744,0.0,1.0
8.574396882705486,0.0,1.0
19.051675739697494,0.0,1.0
27.623994804509138,0.0,1.0
41.91119324586188,0.0,1.0
-3.748538844542459,0.0,-1.0
2.502922310915082,0.0,1.0
8.754383466372623,0.0,1.0
16.79197638053232,0.0,1.0
26.61570105339417,0.0,1.0
34.653293967553864,0.0,1.0
48.04928215782002,0.0,1.0
-13.748538844542459,0.0,-1.0
-7.497077689084918,0.0,-1.0
-1.245616533627377,0.0,-1.0
6.791976380532319,0.0,1.0
16.61570105339417,0.0,1.0
24.653293967553864,0.0,1.0
38.04928215782002,0.0,1.0
-4.35245418960189,0.0,-1.0
1.2950916207962209,0.0,1.0
6.942637431194331,0.0,1.0
14.203767758849047,0.0,1.0
23.078482603760364,0.0,1.0
30.339612931415076,0.0,1.0
42.441496810839595,0.0,1.0
-14.35245418960189,0.0,-1.0
-8.70490837920378,0.0,-1.0
-3.0573625688056687,0.0,-1.0
4.203767758849047,0.0,1.0
13.078482603760364,0.0,1.0
20.339612931415076,0.0,1.0
32.441496810839595,0.0,1.0
-4.849967284115125,0.0,-1.0
0.30006543176975065,0.0,-1.0
5.450098147654627,0.0,1.0
12.071568782363752,0.0,1.0
20.16447733589713,0.0,1.0
26.78594797060625,0.0,1.0
37.82173236178813,0.0,1.0
-14.849967284115124,0.0,-1.0
-9.69993456823025,0.0,-1.0
-4.549901852345373,0.0,-1.0
2.0715687823637516,0.0,1.0
10.164477335897129,0.0,1.0
16.78594797060625,0.0,1.0
27.82173236178813,0.0,1.0
-5.266921580725118,0.0,-1.0
-0.5338431614502355,0.0,-1.0
4.199235257824647,0.0,1.0
10.284621796892353,0.0,1.0
17.722316455752882,0.0,1.0
23.807702994820588,0.0,1.0
33.950013893266764,0.0,1.0
-15.266921580725118,0.0,-1.0
-10.533843161450235,0.0,-1.0
-5.800764742175353,0.0,-1.0
0.28462179689235256,0.0,-1.0
7.722316455752882,0.0,1.0
13.807702994820588,0.0,1.0
23.950013893266764,0.0,1.0
-5.6214180756296885,0.0,-1.0
-1.242836151259377,0.0,-1.0
3.1357457731109335,0.0,1.0
8.765351104444193,0.0,1.0
15.645979842740395,0.0,1.0
21.275585174073655,0.0,1.0
30.65826072629575,0.0,1.0
-15.621418075629688,0.0,-1.0
-11.242836151259377,0.0,-1.0
-6.8642542268890665,0.0,-1.0
-1.2346488955558073,0.0,1.0
5.645979842740395,0.0,1.0
11.275585174073655,0.0,1.0
20.65826072629575,0.0,1.0
