SV_delta,ambig_trial,confidence
-3.983900819175024,0.0,-1.0
2.032198361649952,0.0,1.0
8.048297542474927,0.0,1.0
15.78328220353561,0.0,1.0
25.237152344831998,0.0,1.0
32.972137005892684,0.0,1.0
45.86377810766049,0.0,1.0
-13.983900819175023,0.0,-1.0
-7.967801638350048,0.0,-1.0
-1.951702457525073,0.0,-1.0
5.7832822035356095,0.0,1.0
15.237152344831998,0.0,1.0
22.972137005892684,0.0,1.0
35.86377810766049,0.0,1.0
-5.548224303092982,0.0,-1.0
-1.0964486061859642,0.0,-1.0
3.3553270907210546,0.0,1.0
9.079038701030079,0.0,1.0
16.074686224741107,0.0,1.0
21.79839783505013,0.0,1.0
31.337917185565168,0.0,1.0
-15.548224303092983,0.0,-1.0
-11.096448606185964,0.0,-1.0
-6.644672909278945,0.0,-1.0
-0.920961298969921,0.0,1.0
6.074686224741107,0.0,1.0
11.798397835050132,0.0,1.0
21.337917185565168,0.0,1.0
-6.856171915923854,0.0,-1.0
-3.712343831847707,0.0,1.0
-0.5685157477715599,0.0,-1.0
3.473548931754914,0.0,1.0
8.413850206731716,0.0,1.0
12.455914886258192,0.0,1.0
19.19268935213565,0.0,1.0
-16.856171915923852,0.0,-1.0
-13.712343831847708,0.0,-1.0
-10.56851574777156,0.0,-1.0
-6.526451068245086,0.0,-1.0
-1.5861497932682838,0.0,-1.0
2.455914886258192,0.0,-1.0
9.192689352135648,0.0,1.0
-8.225063766872353,0.0,-1.0
-6.450127533744707,0.0,-1.0
-4.675191300617061,0.0,-1.0
-2.3931304294529436,0.0,-1.0
0.39605507974764365,0.0,1.0
2.67811595091176,0.0,-1.0
6.481550736185287,0.0,1.0
-18.225063766872353,0.0,-1.0
-16.450127533744705,0.0,-1.0
-14.675191300617062,0.0,-1.0
-12.393130429452944,0.0,-1.0
-9.603944920252356,0.0,-1.0
-7.32188404908824,0.0,-1.0
-3.5184492638147127,0.0,1.0
-8.983681895749145,0.0,-1.0
-7.96736379149829,0.0,-1.0
-6.951045687247435,0.0,-1.0
-5.6443509817820505,0.0,-1.0
-4.047279675102136,0.0,1.0
-2.7405849696367506,0.0,1.0
-0.562760460527775,0.0,-1.0
-18.983681895749147,0.0,-1.0
-17.96736379149829,0.0,-1.0
-16.951045687247436,0.0,-1.0
-15.64435098178205,0.0,-1.0
-14.047279675102136,0.0,-1.0
-12.74058496963675,0.0,-1.0
-10.562760460527775,0.0,-1.0
-9.287996399575466,0.0,-1.0
-8.575992799150931,0.0,-1.0
-7.863989198726398,0.0,-1.0
-6.948555998180568,0.0,-1.0
-5.829693197513444,0.0,-1.0
-4.914259996967615,0.0,-1.0
-3.3885379960578987,0.0,-1.0
-19.287996399575466,0.0,-1.0
-18.57599279915093,0.0,-1.0
-17.863989198726397,0.0,-1.0
-16.94855599818057,0.0,-1.0
-15.829693197513443,0.0,-1.0
-14.914259996967616,0.0,-1.0
-13.388537996057899,0.0,-1.0
-9.452063999497309,0.0,-1.0
-8.904127998994618,0.0,-1.0
-8.356191998491926,0.0,-1.0
-7.651702854988467,0.0,-1.0
-6.790660568484238,0.0,-1.0
-6.086171424980778,0.0,-1.0
-4.912022852475012,0.0,-1.0
-19.45206399949731,0.0,-1.0
-18.904127998994618,0.0,-1.0
-18.356191998491926,0.0,-1.0
-17.651702854988468,0.0,-1.0
-16.79066056848424,0.0,-1.0
-16.08617142498078,0.0,-1.0
-14.912022852475012,0.0,-1.0
-9.554679568274945,0.0,-1.0
-9.109359136549891,0.0,-1.0
-8.664038704824836,0.0,-1.0
-8.091483864035482,0.0,-1.0
-7.391694614181823,0.0,-1.0
-6.819139773392468,0.0,-1.0
-5.864881705410208,0.0,-1.0
-19.554679568274945,0.0,-1.0
-19.10935913654989,0.0,-1.0
-18.664038704824836,0.0,-1.0
-18.09148386403548,0.0,-1.0
-17.391694614181823,0.0,-1.0
-16.819139773392468,0.0,-1.0
-15.864881705410209,0.0,-1.0
