SV_delta,ambig_trial,confidence
-7.527256196916793,0.0,-1.0
-5.054512393833585,0.0,-1.0
-2.581768590750378,0.0,1.0
0.5974734417851746,0.0,1.0
4.483213703773071,0.0,1.0
7.6624557363086225,0.0,1.0
12.96119245720121,0.0,1.0
-17.52725619691679,0.0,-1.0
-15.054512393833585,0.0,-1.0
-12.581768590750379,0.0,-1.0
-9.402526558214825,0.0,-1.0
-5.516786296226929,0.0,-1.0
-2.3375442636913775,0.0,1.0
2.9611924572012107,0.0,-1.0
-9.055078400077457,0.0,-1.0
-8.110156800154915,0.0,-1.0
-7.165235200232372,0.0,1.0
-5.950336000331961,0.0,-1.0
-4.46545920045368,0.0,-1.0
-3.2505600005532687,0.0,-1.0
-1.2257280007192488,0.0,-1.0
-19.05507840007746,0.0,-1.0
-18.110156800154915,0.0,-1.0
-17.165235200232374,0.0,-1.0
-15.950336000331962,0.0,-1.0
-14.46545920045368,0.0,-1.0
-13.250560000553268,0.0,-1.0
-11.225728000719249,0.0,-1.0
-9.524826966672991,0.0,-1.0
-9.049653933345985,0.0,-1.0
-8.574480900018976,0.0,-1.0
-7.963544142884253,0.0,-1.0
-7.216843661941812,0.0,-1.0
-6.605906904807087,0.0,-1.0
-5.587678976249213,0.0,-1.0
-19.524826966672993,0.0,-1.0
-19.049653933345983,0.0,-1.0
-18.574480900018976,0.0,-1.0
-17.963544142884253,0.0,-1.0
-17.216843661941812,0.0,-1.0
-16.60590690480709,0.0,-1.0
-15.587678976249213,0.0,-1.0
-9.793848083489195,0.0,-1.0
-9.587696166978391,0.0,-1.0
-9.381544250467586,0.0,-1.0
-9.116491786382266,0.0,-1.0
-8.79253877472243,0.0,-1.0
-8.52748631063711,0.0,-1.0
-8.085732203828243,0.0,-1.0
-19.793848083489195,0.0,-1.0
-19.58769616697839,0.0,-1.0
-19.381544250467588,0.0,-1.0
-19.116491786382266,0.0,-1.0
-18.79253877472243,0.0,-1.0
-18.527486310637112,0.0,-1.0
-18.085732203828243,0.0,-1.0
-9.895383550199966,0.0,-1.0
-9.790767100399934,0.0,-1.0
-9.6861506505999,0.0,-1.0
-9.551643786571287,0.0,-1.0
-9.38724650831409,0.0,-1.0
-9.252739644285477,0.0,-1.0
-9.02856153757112,0.0,-1.0
-19.895383550199966,0.0,-1.0
-19.790767100399933,0.0,-1.0
-19.6861506505999,0.0,-1.0
-19.551643786571287,0.0,-1.0
-19.387246508314092,0.0,-1.0
-19.252739644285477,0.0,-1.0
-19.02856153757112,0.0,-1.0
-9.929906512905983,0.0,-1.0
-9.859813025811967,0.0,-1.0
-9.78971953871795,0.0,-1.0
-9.699599341025644,0.0,-1.0
-9.589452432735047,0.0,-1.0
-9.49933223504274,0.0,-1.0
-9.349131905555561,0.0,-1.0
-19.929906512905983,0.0,-1.0
-19.859813025811967,0.0,-1.0
-19.78971953871795,0.0,-1.0
-19.699599341025642,0.0,-1.0
-19.589452432735047,0.0,-1.0
-19.49933223504274,0.0,-1.0
-19.349131905555563,0.0,-1.0
-9.947297953600591,0.0,-1.0
-9.89459590720118,0.0,-1.0
-9.841893860801772,0.0,-1.0
-9.774134086859673,0.0,-1.0
-9.691316585374887,0.0,-1.0
-9.623556811432788,0.0,-1.0
-9.510623854862624,0.0,-1.0
-19.94729795360059,0.0,-1.0
-19.894595907201182,0.0,-1.0
-19.841893860801772,0.0,-1.0
-19.77413408685967,0.0,-1.0
-19.691316585374885,0.0,-1.0
-19.62355681143279,0.0,-1.0
-19.510623854862626,0.0,-1.0
-9.957774781296605,0.0,-1.0
-9.915549562593212,0.0,-1.0
-9.873324343889816,0.0,-1.0
-9.819034776985452,0.0,-1.0
-9.752680861880119,0.0,-1.0
-9.698391294975755,0.0,-1.0
-9.607908683468482,0.0,-1.0
-19.957774781296607,0.0,-1.0
-19.91554956259321,0.0,-1.0
-19.873324343889816,0.0,-1.0
-19.819034776985454,0.0,-1.0
-19.75268086188012,0.0,-1.0
-19.698391294975753,0.0,-1.0
-19.60790868346848,0.0,-1.0
