,subject,task,response_rate,percent_impulse,conf_1,conf_2,conf_3,conf_4,negLL,gamma,kappa,alpha,at_bound,LL,LL0,AIC,BIC,R2,softmax_accuracy,softmax_range,fig_fn
31,p0031,CDD,1.0,0.2678571428571429,112,0,0,0,11.98670729364379,0.6588681067818366,0.0022,1,1,-11.98670729364379,-77.63248422271387,27.97341458728758,33.410412329877765,0.8455967574185048,0.9553571428571429,0.9999484848050937,p0031/cdd/p0031_cdd_gain_model_fit.eps
32,p0032,CDD,1.0,0.2321428571428571,112,0,0,0,12.876755686725694,0.6123291347658099,0.0022,1,1,-12.876755686725694,-77.63248422271387,29.75351137345139,35.190509116041575,0.8341318609644829,0.9553571428571429,0.9998965340380159,p0032/cdd/p0032_cdd_gain_model_fit.eps
33,p0033,CDD,1.0,0.2678571428571429,112,0,0,0,3.9924693466773196,2.066246819602445,0.0022,1,1,-3.9924693466773196,-77.63248422271387,11.98493869335464,17.42193643594483,0.9485721810057807,0.9910714285714286,0.9999999999999644,p0033/cdd/p0033_cdd_gain_model_fit.eps
34,p0034,CDD,1.0,0.2410714285714286,112,0,0,0,8.607585843723468,0.9131738302345398,0.0022,1,1,-8.607585843723468,-77.63248422271387,21.215171687446936,26.652169430037127,0.8891239159753045,0.9821428571428571,0.9999988600496782,p0034/cdd/p0034_cdd_gain_model_fit.eps
35,p0035,CDD,1.0,0.25,112,0,0,0,8.903332931972303,0.8840194496327368,0.0022,1,1,-8.903332931972303,-77.63248422271387,21.806665863944605,27.243663606534795,0.8853143368898229,0.9732142857142857,0.9999982354740266,p0035/cdd/p0035_cdd_gain_model_fit.eps
36,p0036,CDD,1.0,0.2321428571428571,112,0,0,0,11.041565886325415,0.7155584213261308,0.0022,1,1,-11.041565886325415,-77.63248422271387,26.08313177265083,31.520129515241017,0.857771318322764,0.9732142857142857,0.9999779709119958,p0036/cdd/p0036_cdd_gain_model_fit.eps
37,p0037,CDD,1.0,0.2321428571428571,112,0,0,0,9.353558368225436,0.8425267710303145,0.0022,1,1,-9.353558368225436,-77.63248422271387,22.70711673645087,28.144114479041058,0.8795148904240687,0.9732142857142857,0.9999967139826795,p0037/cdd/p0037_cdd_gain_model_fit.eps
38,p0038,CDD,1.0,0.2410714285714286,112,0,0,0,6.315340258153593,1.2413669251868524,0.0022,1,1,-6.315340258153593,-77.63248422271387,16.630680516307187,22.067678258897374,0.9186508029288873,0.9821428571428571,0.9999999916643076,p0038/cdd/p0038_cdd_gain_model_fit.eps
39,p0039,CDD,1.0,0.2321428571428571,112,0,0,0,9.353558368225437,0.8425267665581477,0.0022,1,1,-9.353558368225437,-77.63248422271387,22.707116736450875,28.144114479041065,0.8795148904240687,0.9732142857142857,0.9999967139824593,p0039/cdd/p0039_cdd_gain_model_fit.eps
40,p0040,CDD,1.0,0.2767857142857143,112,0,0,0,24.59883313160507,0.2924277342598259,0.0022,1,1,-24.59883313160507,-77.63248422271387,53.19766626321014,58.634664005800325,0.6831373699051628,0.8928571428571429,0.9876566453131255,p0040/cdd/p0040_cdd_gain_model_fit.eps
